species Genus Family Order BodyMass_g BodyLength_mm Litter_size Reproductive_mode Age_at_maturity_y First_breeding_y Longevity_max_y Activity Diet Diet_Inv Diet_Vert Diet_Scav Diet_Fruit Diet_Nect Diet_Seed Diet_Plant Fos Ter Aqu Arb Aer Verticality EcoTer EcoFresh EcoMar MajorHabitat_1 MajorHabitat_2 MajorHabitat_3 MajorHabitat_4 MajorHabitat_5 MajorHabitat_6 MajorHabitat_7 MajorHabitat_8 MajorHabitat_9 MajorHabitat_10 MajorHabitat_12 MajorHabitat_13 MajorHabitat_14 MajorHabitat_15 MajorHabitat_16 MajorHabitat_17 MajorHabitatSum HabitatBreadth PropUrbanArea PropCroplandArea PropPastureArea PropRangeLandArea AnnuMeanTemp AnnuPrecip TempSeasonality PrecipSeasonality Elevation Dispersal_km RangeSize_km2 IUCN_status Foraging_strata BMR gbif_accepted gbif_rank gbif_genus gbif_family gbif_order gbif_class gbif_phylum gbif_IUCN
"Neacomys dubosti" Neacomys Cricetidae Rodentia 14.7 81 NA Viviparous NA NA NA NA Herbivorous 1 0 0 1 0 1 1 0 1 0 0 0 0.5 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 2 2 0.0000863603 0.004887081 0.000352272 0.006327379 25.42373105 2593.119205 836.9609444 53.65628555 178.9014227 0.104 350900 LEAST_CONCERN 1 NA "Neacomys dubosti Voss, Lunde & Simmons, 2001" SPECIES Neacomys Cricetidae Rodentia Mammalia Chordata LEAST_CONCERN
"Neacomys guianae" Neacomys Cricetidae Rodentia 14.2 85 NA Viviparous NA NA NA Nocturnal Herbivorous 1 0 0 1 0 1 1 0 1 0 0 0 0.5 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0.000568742 0.010801129 0.003499813 0.024930903 24.79606708 2150.048541 575.005593 51.13192063 244.8047722 0.109 496100 LEAST_CONCERN 1 NA "Neacomys guianae Thomas, 1905" SPECIES Neacomys Cricetidae Rodentia Mammalia Chordata LEAST_CONCERN
"Neacomys minutus" Neacomys Cricetidae Rodentia 10.4 76 3 Viviparous NA NA NA Nocturnal Herbivorous 1 0 0 1 0 1 1 0 1 0 0 0 0.5 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 0.0000948385 0.000475134 0.000134979 0 25.0562345 2578.081409 379.3675418 36.94409459 141.0499853 0.086 363000 LEAST_CONCERN 1 NA "Neacomys minutus Patton, da Silva & Malcolm, 2000" SPECIES Neacomys Cricetidae Rodentia Mammalia Chordata LEAST_CONCERN
"Neacomys musseri" Neacomys Cricetidae Rodentia 12.1 79 2 Viviparous NA NA NA Nocturnal Herbivorous 1 0 0 1 0 1 1 0 1 0 0 0 0.5 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 0.00013586 0.002614206 0.00718707 0.000227195 23.97081732 1871.425355 610.7315502 49.6871795 445.3360159 0.094 302500 LEAST_CONCERN 1 NA "Neacomys musseri Patton, da Silva & Malcolm, 2000" SPECIES Neacomys Cricetidae Rodentia Mammalia Chordata LEAST_CONCERN
"Neacomys paracou" Neacomys Cricetidae Rodentia 14.5 NA NA Viviparous NA NA NA NA Herbivorous 1 0 0 1 0 1 1 0 1 0 0 0 0.5 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0.000375698 0.007877699 0.001752709 0.020530429 25.28786844 2239.641701 737.5250907 52.28201145 205.1932183 0.103 1258400 LEAST_CONCERN 1 NA "Neacomys paracou Voss, Lunde & Simmons, 2001" SPECIES Neacomys Cricetidae Rodentia Mammalia Chordata LEAST_CONCERN
"Neacomys pictus" Neacomys Cricetidae Rodentia 17.5 NA NA Viviparous NA NA NA Nocturnal Herbivorous 1 0 0 1 0 1 1 0 1 0 0 0 0.5 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0.000476107 0.019851604 0.06047089 0 24.57763498 3104.127803 260.1593554 45.15508703 218.6589983 0.115 24200 DATA_DEFICIENT 1 NA "Neacomys pictus Goldman, 1912" SPECIES Neacomys Cricetidae Rodentia Mammalia Chordata DATA_DEFICIENT
"Neacomys spinosus" Neacomys Cricetidae Rodentia 19 105 NA Viviparous NA NA NA Nocturnal Herbivorous 1 0 0 1 0 1 1 0 1 0 0 0 0.5 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 2 4 0.000517396 0.037800947 0.022991917 0.048961904 23.73735258 2062.364231 836.8488559 51.44701548 468.6517283 0.12 3617900 LEAST_CONCERN 1 NA "Neacomys spinosus (Thomas, 1882)" SPECIES Neacomys Cricetidae Rodentia Mammalia Chordata LEAST_CONCERN
"Neacomys tenuipes" Neacomys Cricetidae Rodentia 19 97 3.905 Viviparous 0.0844191780821918 NA NA Nocturnal Herbivorous 1 0 0 1 0 1 1 0 1 0 0 0 0.5 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 0.008099191 0.045223913 0.20773798 0.009591548 21.58896036 2344.979398 378.380367 40.37754375 1020.620368 0.12 653400 LEAST_CONCERN 1 NA "Neacomys tenuipes Thomas, 1900" SPECIES Neacomys Cricetidae Rodentia Mammalia Chordata LEAST_CONCERN
"Neamblysomus gunningi" Neamblysomus Chrysochloridae Afrosoricida 57.44 132 NA Viviparous NA NA NA Nocturnal NA NA NA NA NA NA NA NA 1 1 0 0 0 0.25 1 0 0 1 0 1 1 0 0 0 0 0 0 0 0 1 0 1 0 5 NA 0.012088779 0.10145896 0.128467801 0.272195615 20.01156058 741.6398385 3430.402085 80.46951387 836.6719079 1.603 48400 ENDANGERED NA NA "Neamblysomus gunningi (Broom, 1908)" SPECIES Neamblysomus Chrysochloridae Afrosoricida Mammalia Chordata ENDANGERED
"Neamblysomus julianae" Neamblysomus Chrysochloridae Afrosoricida 21.99 111 0.96 Viviparous NA NA NA Nocturnal NA NA NA NA NA NA NA NA 1 1 0 0 0 0.25 1 0 0 0 1 0 1 0 0 0 0 0 0 0 0 1 0 0 0 3 NA 0.014045121 0.116179335 0.040223185 0.332481778 19.41500501 670.8603134 3611.792948 78.30214187 927.0609316 1.001 84700 ENDANGERED NA NA "Neamblysomus julianae (Meester, 1972)" SPECIES Neamblysomus Chrysochloridae Afrosoricida Mammalia Chordata ENDANGERED
"Necromys amoenus" Necromys Cricetidae Rodentia 29 103 NA Viviparous NA NA NA Diurnal Carnivorous 1 0 0 0 0 0 1 0 1 0 0 0 0.5 1 0 0 0 0 1 1 0 0 0 0 0 0 0 0 1 0 0 0 3 3 0.003025403 0.058916623 0.261885655 0.11149733 8.157549546 741.8093686 1703.304094 94.22571459 3639.160462 0.146 387200 LEAST_CONCERN 1 NA "Necromys amoenus (Thomas, 1900)" SPECIES Necromys Cricetidae Rodentia Mammalia Chordata LEAST_CONCERN
"Necromys benefactus" Necromys Cricetidae Rodentia NA NA NA Viviparous NA NA NA Diurnal Carnivorous 1 0 0 0 0 0 1 0 1 0 0 0 0.5 1 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 2 2 0.001661625 0.382586488 0.047771928 0.114327612 17.00438463 868.6448287 5060.247274 51.0432758 149.6561724 0.157 629200 LEAST_CONCERN 1 NA "Necromys benefactus (Thomas, 1919)" SPECIES Necromys Cricetidae Rodentia Mammalia Chordata LEAST_CONCERN
"Necromys lactens" Necromys Cricetidae Rodentia 32.9 124 NA Viviparous NA NA NA Cathemeral Carnivorous 1 0 0 0 0 0 1 0 1 0 0 0 0.5 1 0 0 0 0 1 1 0 0 0 0 0 0 0 0 1 0 0 0 3 3 0.001843692 0.041891997 0.094932161 0.068706867 14.95287035 872.4402027 3012.117568 90.0002979 1979.976014 0.162 399300 LEAST_CONCERN 1 NA "Necromys lactens (Thomas, 1918)" SPECIES Necromys Cricetidae Rodentia Mammalia Chordata LEAST_CONCERN
"Necromys lasiurus" Necromys Cricetidae Rodentia 39.9 138 4.4175 Viviparous 0.148567123287671 0.374986301369863 NA Diurnal Carnivorous 1 0 0 0 0 0 1 0 1 0 0 0 0.5 1 0 0 1 1 0 1 0 0 0 0 0 0 0 0 1 0 0 0 4 4 0.003964811 0.12934357 0.088088598 0.140911824 24.23682684 1360.907092 1590.614495 68.7282962 430.4259342 0.18 6388800 LEAST_CONCERN 1 NA "Necromys lasiurus (Lund, 1841)" SPECIES Necromys Cricetidae Rodentia Mammalia Chordata LEAST_CONCERN
"Necromys lenguarum" Necromys Cricetidae Rodentia 29.9 115 4.17 Viviparous 0.190120547945205 0.251827397260274 NA Diurnal Carnivorous 1 0 0 0 0 0 1 0 1 0 0 0 0.5 1 0 0 0 1 1 1 0 0 0 0 0 0 0 0 1 0 0 0 4 6 0.000386229 0.059563702 0.009004781 0.058002256 24.48109798 1302.715272 2038.078069 59.94495236 318.500606 0.18 871200 LEAST_CONCERN 1 NA "Necromys lenguarum (Thomas, 1898)" SPECIES Necromys Cricetidae Rodentia Mammalia Chordata LEAST_CONCERN
"Necromys obscurus" Necromys Cricetidae Rodentia 40.7 110 4.86 Viviparous NA NA NA Diurnal Carnivorous 1 0 0 0 0 0 1 0 1 0 0 0 0.5 1 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 2 3 0.005270665 0.193658909 0.057890527 0.124634324 15.67583328 994.5047168 4438.200358 15.20671795 39.55908276 0.182 181500 LEAST_CONCERN 1 NA "Necromys obscurus (Waterhouse, 1837)" SPECIES Necromys Cricetidae Rodentia Mammalia Chordata LEAST_CONCERN
"Necromys punctulatus" Necromys Cricetidae Rodentia 37.3 129 NA Viviparous NA NA NA NA Carnivorous 1 0 0 0 0 0 1 0 1 0 0 0 0.5 1 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1 0.00959916 0.088155241 0.215600501 0.004848711 15.43441227 1744.802953 400.2521192 39.32249739 2102.256435 0.174 193600 DATA_DEFICIENT 1 NA "Necromys punctulatus (Thomas, 1894)" SPECIES Necromys Cricetidae Rodentia Mammalia Chordata DATA_DEFICIENT
"Necromys temchuki" Necromys Cricetidae Rodentia 47.2 129 NA Viviparous NA NA NA Diurnal Carnivorous 1 0 0 0 0 0 1 0 1 0 0 0 0.5 1 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 2 2 0.002163432 0.048830614 0.062209934 0.08565565 21.69539175 1368.268201 4077.885468 37.41363512 104.0280282 0.198 290400 LEAST_CONCERN 1 NA "Necromys temchuki (Massoia, 1982)" SPECIES Necromys Cricetidae Rodentia Mammalia Chordata LEAST_CONCERN
"Necromys urichi" Necromys Cricetidae Rodentia 34 140 5.135 Viviparous 0.227956164383562 NA NA Cathemeral Carnivorous 1 0 0 0 0 0 1 0 1 0 0 0 0.5 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 2 3 0.004268096 0.014320508 0.040881397 0.010881013 23.30725354 2399.978625 492.1439225 48.09496696 583.0770043 0.198 750200 LEAST_CONCERN 1 NA "Necromys urichi (J.A.Allen & Chapman, 1897)" SPECIES Necromys Cricetidae Rodentia Mammalia Chordata LEAST_CONCERN
"Nectogale elegans" Nectogale Soricidae Eulipotyphla 32.5 130 NA Viviparous NA NA NA Cathemeral Carnivorous 1 1 0 0 0 0 0 0 1 0 0 0 0.5 1 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 2 2 0.0037485 0.053655684 0.106654516 0.052198661 7.382036882 891.2282095 6114.560976 88.1874547 2932.524328 1.323 980100 LEAST_CONCERN 1 NA "Nectogale elegans Milne-Edwards, 1870" SPECIES Nectogale Soricidae Soricomorpha Mammalia Chordata LEAST_CONCERN
"Nectomys apicalis" Nectomys Cricetidae Rodentia 297.4 255 4.315 Viviparous NA NA 2.65833424657534 Nocturnal Carnivorous 1 1 0 0 0 0 1 0 1 0 0 0 0.5 1 1 0 1 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 3 5 0.000256222 0.004490295 0.002835452 0.014646105 24.78968818 2371.792404 543.9578154 39.77479046 212.5789444 0.481 1367300 LEAST_CONCERN 1 NA "Nectomys apicalis Peters, 1861" SPECIES Nectomys Cricetidae Rodentia Mammalia Chordata LEAST_CONCERN
"Nectomys grandis" Nectomys Cricetidae Rodentia 237.49 NA 4.315 Viviparous NA NA 2.65833424657534 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0.481 NA NA NA NA "Nectomys grandis Thomas, 1897" SPECIES Nectomys Cricetidae Rodentia Mammalia Chordata DATA_DEFICIENT
"Nectomys magdalenae" Nectomys Cricetidae Rodentia 250.6 255 4.315 Viviparous NA NA NA Nocturnal Carnivorous 1 1 0 0 0 0 1 0 1 0 0 0 0.5 1 1 0 1 0 0 1 1 0 0 0 0 0 0 0 1 0 0 0 4 1 0.004750496 0.034371916 0.291816535 0.000210127 20.79739969 2613.091342 299.476954 36.06895198 1213.689819 NA 254100 DATA_DEFICIENT 1 NA "Nectomys magdalenae Thomas, 1897" SPECIES Nectomys Cricetidae Rodentia Mammalia Chordata DATA_DEFICIENT
"Nectomys palmipes" Nectomys Cricetidae Rodentia 197 255 4.315 Viviparous NA NA 2.65833424657534 Nocturnal Carnivorous 1 1 0 0 0 0 1 0 1 0 0 0 0.5 1 1 0 1 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 3 3 0.001341122 0.012083047 0.047479065 0.02126438 24.85194589 1898.498332 633.1976134 53.5717438 287.8407431 0.481 387200 LEAST_CONCERN 1 NA "Nectomys palmipes J.A.Allen & Chapman, 1893" SPECIES Nectomys Cricetidae Rodentia Mammalia Chordata LEAST_CONCERN
"Nectomys rattus" Nectomys Cricetidae Rodentia 248.8 255 4.5 Viviparous NA NA 2.65833424657534 Nocturnal Carnivorous 1 1 0 0 0 0 1 0 1 0 0 0 0.5 1 1 0 1 1 1 1 1 0 0 0 0 0 0 0 1 0 0 0 6 8 0.001001553 0.034216913 0.032287103 0.07207348 25.20591282 2170.115329 709.5377447 57.76230548 262.762403 0.498 7961800 LEAST_CONCERN 1 NA "Nectomys rattus (Pelzeln, 1883)" SPECIES Nectomys Cricetidae Rodentia Mammalia Chordata LEAST_CONCERN
"Nectomys squamipes" Nectomys Cricetidae Rodentia 190.7 255 4.4075 Viviparous NA NA 2.65833424657534 Nocturnal Carnivorous 1 1 0 0 0 0 1 0 1 0 0 0 0.5 1 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 2 0.007742885 0.19903592 0.152759299 0.115868052 22.40100485 1299.039137 2037.204133 56.87466517 547.5631977 3.214 2952400 LEAST_CONCERN 1 NA "Nectomys squamipes (Brants, 1827)" SPECIES Nectomys Cricetidae Rodentia Mammalia Chordata LEAST_CONCERN
"Nelsonia goldmani" Nelsonia Cricetidae Rodentia 28.5 NA NA Viviparous NA NA NA Nocturnal Herbivorous 0 0 0 0 0 0 1 0 1 0 0 0 0.5 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0.013756355 0.099589601 0.120914208 0 19.87232724 955.3098727 1818.389098 104.0886433 1478.190074 0.204 24200 ENDANGERED 1 NA "Nelsonia goldmani Merriam, 1903" SPECIES Nelsonia Cricetidae Rodentia Mammalia Chordata ENDANGERED
"Nelsonia neotomodon" Nelsonia Cricetidae Rodentia 80 130 NA Viviparous NA NA NA Nocturnal Herbivorous 0 0 0 0 0 0 1 0 1 0 0 0 0.5 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0.002541098 0.059773443 0.023682999 0.107633006 16.81310486 733.2880836 3117.625323 100.9220719 2001.68447 0.264 121000 LEAST_CONCERN 1 NA "Nelsonia neotomodon Merriam, 1897" SPECIES Nelsonia Cricetidae Rodentia Mammalia Chordata LEAST_CONCERN
"Neochoerus aesopi" Neochoerus Caviidae Rodentia 93333.3 NA NA Viviparous NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "Oromys aesopi (Leidy, 1853)" SPECIES Neochoerus Caviidae Rodentia Mammalia Chordata NOT_EVALUATED
"Neocnus comes" Neocnus Megalonychidae Pilosa 13020 NA NA Viviparous NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "Acratocnus comes (Miller, 1929)" SPECIES Neocnus Megalonychidae Pilosa Mammalia Chordata NOT_EVALUATED
"Neocnus dousman" Neocnus Megalonychidae Pilosa 10460 NA NA Viviparous NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "Neocnus dousman MacPhee et al., 2001" SPECIES Neocnus Megalonychidae Pilosa Mammalia Chordata NOT_EVALUATED
"Neocnus toupiti" Neocnus Megalonychidae Pilosa 7050 NA NA Viviparous NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "Neocnus toupiti MacPhee et al., 2001" SPECIES Neocnus Megalonychidae Pilosa Mammalia Chordata NOT_EVALUATED
"Neodon forresti" Neodon Cricetidae Rodentia 85.9 134 NA Viviparous NA NA NA NA Herbivorous 0 0 0 0 0 1 1 0 1 0 0 0 0.5 1 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 2 2 0.0000826303 0.010803606 0.039146751 0.031855984 6.255002873 1129.276658 5597.720203 75.06489303 3470.858204 0.275 48400 DATA_DEFICIENT 1 NA "Neodon forresti Hinton, 1923" SPECIES Neodon Cricetidae Rodentia Mammalia Chordata DATA_DEFICIENT
"Neodon fuscus" Neodon Cricetidae Rodentia 42.5 NA NA Viviparous NA NA NA Diurnal NA NA NA NA NA NA NA NA 0 1 0 0 0 0.5 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 NA 0 0.000187135 0.043192441 0.564410013 -3.744450157 404.7339943 7952.279026 95.59910459 4435.784759 NA 121000 LEAST_CONCERN NA NA "Neodon fuscus (Büchner, 1889)" SPECIES Neodon Cricetidae Rodentia Mammalia Chordata LEAST_CONCERN
"Neodon irene" Neodon Cricetidae Rodentia 44.6 108 3 Viviparous NA NA NA Nocturnal Herbivorous 0 0 0 0 0 1 1 0 1 0 0 0 0.5 1 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 2 2 0.000770969 0.019053768 0.141609734 0.214012135 2.403950662 668.9471909 6787.503442 93.61587635 3677.04312 0.196 1028500 LEAST_CONCERN 1 NA "Neodon irene (Thomas, 1911)" SPECIES Neodon Cricetidae Rodentia Mammalia Chordata LEAST_CONCERN
"Neodon juldaschi" Neodon Cricetidae Rodentia 44.6 NA 3.5225 Viviparous NA NA NA Cathemeral Herbivorous 0 0 0 0 0 1 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 3 NA NA NA NA NA NA NA NA NA 0.175 NA NA 1 NA "Blanfordimys juldaschi (Severtzov, 1879)" SPECIES Blanfordimys Cricetidae Rodentia Mammalia Chordata NOT_EVALUATED
"Neodon leucurus" Neodon Cricetidae Rodentia 20 128 NA Viviparous NA NA NA Cathemeral NA NA NA NA NA NA NA NA 0 1 0 0 0 0.5 1 0 0 1 0 1 1 0 1 0 0 0 0 0 0 0 0 0 0 4 NA 0.000101901 0.003715605 0.024645889 0.46221522 -0.8215420045 284.7721129 8476.765537 111.8995935 4043.531718 NA 2674100 LEAST_CONCERN NA NA "Neodon leucurus (Blyth, 1863)" SPECIES Neodon Cricetidae Rodentia Mammalia Chordata NOT_EVALUATED
"Neodon linzhiensis" Neodon Cricetidae Rodentia 38 NA NA Viviparous NA NA NA NA Herbivorous 0 0 0 0 0 1 1 NA NA NA NA NA 0.5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 1 0.000180126 0.003603339 0.029339841 0.109951412 2.903704088 1000.84564 5801.793396 85.10155555 4093.650819 NA 24200 DATA_DEFICIENT NA NA "Neodon linzhiensis Liu, Sun, Liu, Wang, Guo & Murphy, 2012" SPECIES Neodon Cricetidae Rodentia Mammalia Chordata LEAST_CONCERN
"Neodon sikimensis" Neodon Cricetidae Rodentia 45.259 119 2.25 Viviparous NA NA NA Cathemeral NA NA NA NA NA NA NA NA 0 1 0 0 0 0.5 1 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 2 NA 0.00111802 0.039614769 0.058192862 0.115072236 4.92790684 1319.397299 5968.621938 91.51216161 3627.33019 0.193 338800 LEAST_CONCERN NA NA "Neodon sikimensis Hodgson, 1849" SPECIES Neodon Cricetidae Rodentia Mammalia Chordata LEAST_CONCERN
"Neofelis diardi" Neofelis Felidae Carnivora 20500 951.37 2.25 Viviparous 2.06432876712329 2.11232876712329 19.8 Nocturnal Carnivorous 0 1 0 0 0 0 0 0 0 0 1 0 1 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 4 0.001122193 0.120050719 0.012942277 0.000000218263 24.68936033 3123.076548 295.3397235 20.59587816 353.2113455 29.887 1306800 VULNERABLE 1 NA "Neofelis diardi (G.Cuvier, 1823)" SPECIES Neofelis Felidae Carnivora Mammalia Chordata VULNERABLE
"Neofelis nebulosa" Neofelis Felidae Carnivora 20500 1080 2.25 Viviparous 2.06432876712329 2.31424657534247 19.8 Nocturnal Carnivorous 0 1 0 0 0 0 0 0 0 0 1 0 1 1 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 2 8 0.004723323 0.098190151 0.060567083 0.004641666 17.66322973 1703.601576 5102.425347 75.05885925 1072.839471 27.863 3702600 VULNERABLE 2 NA "Neofelis nebulosa (Griffith, 1821)" SPECIES Neofelis Felidae Carnivora Mammalia Chordata VULNERABLE
"Neofiber alleni" Neofiber Cricetidae Rodentia 266 227 2.3325 Viviparous 0.255479452054794 0.332964383561644 NA Nocturnal Herbivorous 0 0 0 0 0 0 1 0 1 0 0 0 0.5 1 1 0 0 0 0 1 1 0 0 0 0 0 0 0 1 0 0 0 3 5 0.034893268 0.102406918 0.021983964 0.001356939 21.814735 1333.69667 4302.884965 47.19496747 19.93029982 0.511 278300 LEAST_CONCERN 1 216.8 "Neofiber alleni True, 1884" SPECIES Neofiber Cricetidae Rodentia Mammalia Chordata LEAST_CONCERN
"Neohylomys hainanensis" Neohylomys Erinaceidae Eulipotyphla 52.21 147 NA Viviparous NA NA NA Cathemeral NA NA NA NA NA NA NA NA 0 1 0 0 0 0.5 1 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 2 NA 0.003708883 0.058995275 0.181893244 0 23.41737602 1702.25854 3021.352165 77.70723419 237.3064422 0.209 36300 ENDANGERED NA NA "Neohylomys hainanensis Shaw & Wong, 1959" SPECIES Neohylomys Erinaceidae Erinaceomorpha Mammalia Chordata ENDANGERED
"Neolicaphrium recens" Neolicaphrium Proterotheriidae Litopterna 47122.2 NA NA Viviparous NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "Neolicaphrium recens Frenguelli, 1921" SPECIES Neolicaphrium Proterotheriidae NA Mammalia Chordata NOT_EVALUATED
"Neomicroxus bogotensis" Neomicroxus Cricetidae Rodentia 13 NA NA Viviparous NA NA NA Nocturnal Carnivorous 1 0 0 0 0 0 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 5 NA NA NA NA NA NA NA NA NA 0.097 NA NA 1 NA "Neomicroxus bogotensis (Thomas, 1895)" SPECIES Neomicroxus Cricetidae Rodentia Mammalia Chordata LEAST_CONCERN
"Neomicroxus latebricola" Neomicroxus Cricetidae Rodentia 39 NA NA Viviparous NA NA NA Nocturnal Carnivorous 1 0 0 0 0 0 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 3 NA NA NA NA NA NA NA NA NA 0.178 NA NA 1 NA "Neomicroxus latebricola (Anthony, 1924)" SPECIES Neomicroxus Cricetidae Rodentia Mammalia Chordata ENDANGERED
"Neomonachus schauinslandi" Neomonachus Phocidae Carnivora 197758.36 2260.76 1 Viviparous 5.00330136986301 5.94617808219178 30 Nocturnal NA NA NA NA NA NA NA NA 0 0 1 0 0 0.5 1 0 1 0 0 0 0 0 0 0 0 1 1 1 1 0 0 0 0 4 NA 0.001300813 0.001963329 0.003986649 0.000867963 22.44128285 1309.56304 1616.674226 32.14560955 75.40603881 NA 713900 ENDANGERED NA NA "Neomonachus schauinslandi (Matschie, 1905)" SPECIES Neomonachus Phocidae Carnivora Mammalia Chordata ENDANGERED
"Neomonachus tropicalis" Neomonachus Phocidae Carnivora 197758.36 2250 1 Viviparous NA NA 20 NA NA NA NA NA NA NA NA NA 0 0 1 0 0 0.5 1 0 1 0 0 0 0 0 0 0 0 1 1 1 1 0 0 0 0 4 NA 0.003993582 0.12424538 0.082503142 0.000607031 25.11508455 1569.990567 1622.834739 57.00786173 127.618933 NA 1718200 EXTINCT NA NA "Neomonachus tropicalis (Gray, 1850)" SPECIES Neomonachus Phocidae Carnivora Mammalia Chordata EXTINCT
"Neomys anomalus" Neomys Soricidae Eulipotyphla 16 88 6.7075 Viviparous 0.364709589041096 0.362876712328767 2 Cathemeral Carnivorous 1 1 0 0 0 0 0 0 1 0 0 0 0.5 1 1 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 2 5 0.007740486 0.196863303 0.069100137 0.000877293 10.07421168 749.173227 7338.215164 30.57687861 443.9097563 0.78 4694800 LEAST_CONCERN 1 66.83 "Neomys anomalus Cabrera, 1907" SPECIES Neomys Soricidae Soricomorpha Mammalia Chordata LEAST_CONCERN
"Neomys fodiens" Neomys Soricidae Eulipotyphla 14.3 96 5.95 Viviparous 0.437778082191781 0.934 3.1 Cathemeral Carnivorous 1 1 0 0 0 0 0 0 1 1 0 0 0.5 1 1 0 1 0 0 1 1 0 0 0 0 0 0 1 1 0 0 0 5 11 0.003501668 0.101215075 0.035469122 0.049299923 3.784122947 578.7521224 10220.43137 43.51556994 437.5185508 0.834 16117200 LEAST_CONCERN 1 53.6366666666667 "Neomys fodiens (Pennant, 1771)" SPECIES Neomys Soricidae Soricomorpha Mammalia Chordata LEAST_CONCERN
"Neomys teres" Neomys Soricidae Eulipotyphla 12.9 96 5.53 Viviparous 0.437778082191781 0.498649315068493 3.1 Nocturnal Carnivorous 1 1 0 0 0 0 0 0 1 0 0 0 0.5 1 1 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 2 2 0.00460032 0.177812121 0.098245112 0.041486303 7.904220996 698.3602624 8282.896338 38.76705485 1276.686115 0.834 459800 LEAST_CONCERN 1 NA "Neomys teres Miller, 1908" SPECIES Neomys Soricidae Soricomorpha Mammalia Chordata LEAST_CONCERN
