"Species" "scientificName" "taxonRank" "GBIF_status" "GBIF_accepted" "Genus" "Family" "Order" "Class" "Phylum" "Group" "Source" "originCH" "originEUR" "swissRedListCategory" "europeanRegionalRedListCategory" "iucnRedListCategory" "EcoTer" "EcoFresh" "EcoMar" "Fos" "Ter" "Aqu" "Arb" "Aer" "Habitat_water" "Habitat_wetlands" "Habitat_rocks" "Habitat_grassland" "Habitat_forests" "Habitat_deciduous" "Habitat_coniferous" "Habitat_mixed" "Habitat_pioneer" "Habitat_urban" "Habitat_green_urban" "Habitat_agricultural" "Habitat_bushes" "Habitat_transitional" "Habitat_heathland" "Habitat_sand" "RangeSize_km2" "BodyLength_max" "BEl" "VEp" "REs" "OGp" "RMl" "BLs" "PFv" "PFs" "CPt" "Litter_size" "CAT_Litter_size" "Age_at_maturity_y" "CAT_Age_at_maturity_y" "Longevity_max_y" "CAT_Longevity_max_y" "Diet" "Diet_Inv" "Diet_Vert" "Diet_Eggs" "Diet_Scav" "Diet_Phyto" "Diet_Plant" "Diet_Parasit" "Diet_Other" "Habitat" "Feeding_habitat" "Reprod_habitat" "Spawning_habitat" "Flow_habitat" "Salt_habitat" "MinTemp" "MaxTemp" "AnnuMeanTemp" "Migration_type" "Migration_dist" "MISSING_ALL_TRAITS"
"Cobitis pontica" "Cobitis pontica Vasil'eva & Vasil'ev, 2006" "SPECIES" "accepted" "Cobitis pontica Vasil'eva & Vasil'ev, 2006" "Cobitis" "Cobitidae" "Cypriniformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "EEA" NA "No" NA "NT" "LEAST_CONCERN" 0 1 NA 0 0 1 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 37735.3342567816 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "NO"
"Cobitis puncticulata" "Cobitis puncticulata Erk'akan, Atalay-Ekmekçi & Nalbant, 1998" "SPECIES" "accepted" "Cobitis puncticulata Erk'akan, Atalay-Ekmekçi & Nalbant, 1998" "Cobitis" "Cobitidae" "Cypriniformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "EEA" NA "No" NA "CR" "ENDANGERED" 0 1 NA 0 0 1 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 13010.794475365 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "NO"
"Cobitis punctilineata" "Cobitis punctilineata Economidis & Nalbant, 1996" "SPECIES" "accepted" "Cobitis punctilineata Economidis & Nalbant, 1996" "Cobitis" "Cobitidae" "Cypriniformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "EEA" NA "Yes" NA "VU" "VULNERABLE" 0 1 NA 0 0 1 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 2878.8792601983 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "NO"
"Cobitis romanica" "Cobitis romanica Băcescu, 1943" "SPECIES" "homotypic synonym" "Sabanejewia romanica (Băcescu, 1943)" "Sabanejewia" "Cobitidae" "Cypriniformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "FaunaEuropeae" NA "Yes" NA "NT" "NEAR_THREATENED" 0 1 NA 0 0 1 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 44015.9080867975 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "limno" "rheo" NA NA NA NA NA NA "NO"
"Cobitis stephanidisi" "Cobitis stephanidisi Economidis, 1992" "SPECIES" "accepted" "Cobitis stephanidisi Economidis, 1992" "Cobitis" "Cobitidae" "Cypriniformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "EEA" NA "Yes" NA "CR" "CRITICALLY_ENDANGERED" 0 1 NA 0 0 1 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1543.80748199486 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "NO"
"Cobitis strumicae" "Cobitis strumicae Karaman, 1955" "SPECIES" "accepted" "Cobitis strumicae Karaman, 1955" "Cobitis" "Cobitidae" "Cypriniformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "EEA" NA "Yes" NA "LC" "LEAST_CONCERN" 0 1 NA 0 0 1 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 110 6.449556712 0.505039851 0.208014702 0 NA 0.671409666 0.119404173 0.152931157 2.297736394 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "NO"
"Cobitis taenia" "Cobitis taenia Linnaeus, 1758" "SPECIES" "accepted" "Cobitis taenia Linnaeus, 1758" "Cobitis" "Cobitidae" "Clupeiformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "SPEED2ZERO" "INN" "Yes" "DD" "LC" "NEAR_THREATENED" 0 1 NA 0 0 1 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 4471516.27799696 140 6.750121118 0.618919452 0.286353167 0 NA 0.802443882 0.161490015 0.114149461 1.9990005 NA "fe1" NA "ma2" NA "ls2" "Carnivorous" NA NA NA NA NA NA NA NA "bentic" "ben" NA "eury" "rheo" "fre" NA NA NA "pot" "short" "NO"
"Cobitis tanaitica" "Cobitis tanaitica Băcescu & Mayer, 1969" "SPECIES" "accepted" "Cobitis tanaitica Băcescu & Mayer, 1969" "Cobitis" "Cobitidae" "Cypriniformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "EEA" NA "Yes" NA "LC" "LEAST_CONCERN" 0 1 NA 0 0 1 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 185092.566639498 100 7.71146979 0.571287435 0.214387018 0 NA 0.721777841 0.071418369 0.103728298 1.775450752 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "NO"
"Cobitis taurica" "Cobitis taurica Vasil'eva, Vasil'ev, Janko, Ráb & Rábová, 2005" "SPECIES" "accepted" "Cobitis taurica Vasil'eva, Vasil'ev, Janko, Ráb & Rábová, 2005" "Cobitis" "Cobitidae" "Cypriniformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "EEA" NA "Yes" NA "CR" "CRITICALLY_ENDANGERED" 0 1 NA 0 0 1 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 4525.85339994106 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "NO"
"Cobitis trichonica" "Cobitis trichonica Stephanidis, 1974" "SPECIES" "accepted" "Cobitis trichonica Stephanidis, 1974" "Cobitis" "Cobitidae" "Cypriniformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "EEA" NA "Yes" NA "EN" "ENDANGERED" 0 1 NA 0 0 1 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 7470.81572709867 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "NO"
"Cobitis vallachica" "Cobitis vallachica Nalbant, 1957" "SPECIES" "homotypic synonym" "Sabanejewia vallachica (Nalbant, 1957)" "Sabanejewia" "Cobitidae" "Cypriniformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "FaunaEuropeae" NA "Yes" NA "NT" "NEAR_THREATENED" 0 1 NA 0 0 1 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 18772.325237571 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "NO"
"Cobitis vardarensis" "Cobitis vardarensis Karaman, 1928" "SPECIES" "accepted" "Cobitis vardarensis Karaman, 1928" "Cobitis" "Cobitidae" "Cypriniformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "EEA" NA "Yes" NA "LC" "LEAST_CONCERN" 0 1 NA 0 0 1 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 43208.9784816821 110 6.546260502 0.565207979 0.224985507 0 NA 0.711303541 0.095046647 0.110243772 1.727272727 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "NO"
"Cobitis vettonica" "Cobitis vettonica Doadrio & Perdices, 1997" "SPECIES" "accepted" "Cobitis vettonica Doadrio & Perdices, 1997" "Cobitis" "Cobitidae" "Cypriniformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "EEA" NA "Yes" NA "EN" "ENDANGERED" 0 1 NA 0 0 1 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 10923.8574710828 90 6.459838802 0.526155153 0.255550259 0 NA 0.683816993 0.100728946 0.119509424 1.440914179 NA NA NA NA NA NA "Carnivorous" NA NA NA NA NA NA NA NA NA "ben" NA "eury" "eury" NA NA NA NA NA NA "NO"
"Cobitis zanandreai" "Cobitis zanandreai Cavicchioli, 1965" "SPECIES" "accepted" "Cobitis zanandreai Cavicchioli, 1965" "Cobitis" "Cobitidae" "Cypriniformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "EEA" NA "Yes" NA "VU" "VULNERABLE" 0 1 NA 0 0 1 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 15047.4507054574 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "NO"
"Coregonus acrinasus" "Coregonus acrinasus Selz, Dönz, Vonlanthen & Seehausen, 2020" "SPECIES" "accepted" "Coregonus acrinasus Selz, Dönz, Vonlanthen & Seehausen, 2020" "Coregonus" "Coregonidae" "Salmoniformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "SPEED2ZERO" "IEN" NA NA NA NA 0 1 NA 0 0 1 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "YES"
"Coregonus albellus" "Coregonus albellus Fatio, 1890" "SPECIES" "accepted" "Coregonus albellus Fatio, 1890" "Coregonus" "Coregonidae" "Salmoniformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "SPEED2ZERO" "IEN" "Yes" NA "LC" "LEAST_CONCERN" 0 1 NA 0 0 1 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 67.6819223712908 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "NO"
"Coregonus albula" "Coregonus albula (Linnaeus, 1758)" "SPECIES" "accepted" "Coregonus albula (Linnaeus, 1758)" "Coregonus" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "EEA" NA "Yes" NA "LC" "LEAST_CONCERN" 0 1 NA 0 0 1 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 2565960.6066235 480 4.479430556 0.552868056 0.59387889 0.552868056 0.649809399 0.4445 0.267979167 0.150450051 2.909159074 NA "fe1" NA "ma1" NA "ls2" NA NA NA NA NA NA NA NA NA "pelagic" "wc" NA "limno" "limno" "fbm" NA NA NA "dia" NA "NO"
"Coregonus alpinus" "Coregonus alpinus Fatio, 1885" "SPECIES" "accepted" "Coregonus alpinus Fatio, 1885" "Coregonus" "Coregonidae" "Salmoniformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "SPEED2ZERO" "IEN" "Yes" NA "LC" "LEAST_CONCERN" 0 1 NA 0 0 1 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 42.5845996952406 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "NO"
"Coregonus arenicolus" "Coregonus arenicolus Kottelat, 1997" "SPECIES" "accepted" "Coregonus arenicolus Kottelat, 1997" "Coregonus" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "EEA" NA "Yes" NA "VU" "VULNERABLE" 0 1 NA 0 0 1 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 517.865571712522 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "bentic" NA NA NA "limno" "fre" NA NA NA NA NA "NO"
"Coregonus atterensis" "Coregonus atterensis Kottelat, 1997" "SPECIES" "accepted" "Coregonus atterensis Kottelat, 1997" "Coregonus" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "EEA" NA "Yes" NA "VU" "VULNERABLE" 0 1 NA 0 0 1 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 42.9504165782375 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "NO"
"Coregonus austriacus" "Coregonus austriacus Vogt, 1909" "SPECIES" "accepted" "Coregonus austriacus Vogt, 1909" "Coregonus" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "FaunaEuropeae" NA NA NA NA NA 0 1 NA 0 0 1 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "YES"
"Coregonus autumnalis" "Coregonus autumnalis (Pallas, 1776)" "SPECIES" "accepted" "Coregonus autumnalis (Pallas, 1776)" "Coregonus" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "EEA" NA "No" NA "LC" "LEAST_CONCERN" 0 1 NA 0 0 1 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 650 4.446431892 0.550093831 0.490924528 0.51987354 0.415528302 0.448021099 0.276674162 0.152624315 3.384615385 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "eury" NA NA NA NA NA NA "NO"
"Coregonus baerii" "Coregonus baerii Kessler, 1864" "SPECIES" "accepted" "Coregonus baerii Kessler, 1864" "Coregonus" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "EEA" NA "Yes" NA "DD" "DATA_DEFICIENT" 0 1 NA 0 0 1 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 63313.9589625256 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "NO"
"Coregonus bavaricus" "Coregonus bavaricus Hofer, 1909" "SPECIES" "accepted" "Coregonus bavaricus Hofer, 1909" "Coregonus" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "EEA" NA "Yes" NA "CR" "CRITICALLY_ENDANGERED" 0 1 NA 0 0 1 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 45.3893237089387 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "bentic" NA NA NA "limno" "fre" NA NA NA NA NA "NO"
"Coregonus bezola" "Coregonus bezola Fatio, 1888" "SPECIES" "accepted" "Coregonus bezola Fatio, 1888" "Coregonus" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "EEA" NA "Yes" NA "EX" "EXTINCT" 0 1 NA 0 0 1 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 38.3127456251774 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "NO"
"Coregonus brienzii" "Coregonus brienzii Selz, Dönz, Vonlanthen & Seehausen, 2020" "SPECIES" "accepted" "Coregonus brienzii Selz, Dönz, Vonlanthen & Seehausen, 2020" "Coregonus" "Coregonidae" "Salmoniformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "InfoSpecies" "IEN" NA NA NA NA 0 1 NA 0 0 1 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "YES"
"Coregonus candidus" "Coregonus candidus Goll, 1883" "SPECIES" "accepted" "Coregonus candidus Goll, 1883" "Coregonus" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "EEA" NA "Yes" NA "VU" "VULNERABLE" 0 1 NA 0 0 1 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 209.106437479521 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "NO"
"Coregonus clupeoides" "Coregonus clupeoides Lacepède, 1803" "SPECIES" "accepted" "Coregonus clupeoides Lacepède, 1803" "Coregonus" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "EEA" NA "Yes" NA "VU" "VULNERABLE" 0 1 NA 0 0 1 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 261.139394652996 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "NO"
"Coregonus confusus" "Coregonus confusus Fatio, 1885" "SPECIES" "accepted" "Coregonus confusus Fatio, 1885" "Coregonus" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "EEA" NA "Yes" NA "VU" "VULNERABLE" 0 1 NA 0 0 1 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 267.47192186469 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "NO"
"Coregonus danneri" "Coregonus danneri Vogt, 1908" "SPECIES" "accepted" "Coregonus danneri Vogt, 1908" "Coregonus" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "EEA" NA "Yes" NA "VU" "VULNERABLE" 0 1 NA 0 0 1 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 23.938626621846 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "NO"
"Coregonus duplex" "Coregonus duplex Fatio, 1890" "SPECIES" "accepted" "Coregonus duplex Fatio, 1890" "Coregonus" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "FaunaEuropeae" NA NA NA NA NA 0 1 NA 0 0 1 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "YES"
"Coregonus fatioi" "Coregonus fatioi Kottelat, 1997" "SPECIES" "accepted" "Coregonus fatioi Kottelat, 1997" "Coregonus" "Coregonidae" "Salmoniformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "SPEED2ZERO" "IEN" "Yes" NA "LC" "LEAST_CONCERN" 0 1 NA 0 0 1 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 67.6819223712908 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "NO"
"Coregonus fera" "Coregonus fera Jurine, 1825" "SPECIES" "accepted" "Coregonus fera Jurine, 1825" "Coregonus" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "EEA" NA "Yes" NA "EX" "EXTINCT" 0 1 NA 0 0 1 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 559.471073844489 550 3.51563748 0.519231851 0.357392832 0.431318836 0.456425786 0.393788883 0.283015896 0.172026374 2.981459145 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "NO"
"Coregonus fontanae" "Coregonus fontanae Schulz & Freyhof, 2003" "SPECIES" "accepted" "Coregonus fontanae Schulz & Freyhof, 2003" "Coregonus" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "EEA" NA "Yes" NA "LC" "LEAST_CONCERN" 0 1 NA 0 0 1 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 432.187060649085 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "NO"
"Coregonus gutturosus" "Coregonus gutturosus (Gmelin, 1818)" "SPECIES" "accepted" "Coregonus gutturosus (Gmelin, 1818)" "Coregonus" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "EEA" NA "Yes" NA "EX" "EXTINCT" 0 1 NA 0 0 1 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 517.865571712522 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "NO"
"Coregonus heglingus" "Coregonus heglingus Schinz, 1822" "SPECIES" "accepted" "Coregonus heglingus Schinz, 1822" "Coregonus" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "EEA" NA "Yes" NA "DD" "DATA_DEFICIENT" 0 1 NA 0 0 1 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 2403.3041559549 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "NO"
"Coregonus hiemalis" "Coregonus hiemalis Jurine, 1825" "SPECIES" "accepted" "Coregonus hiemalis Jurine, 1825" "Coregonus" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "EEA" NA "Yes" NA "EX" "EXTINCT" 0 1 NA 0 0 1 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 559.471073844489 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "NO"
"Coregonus hoferi" "Coregonus hoferi Berg, 1932" "SPECIES" "accepted" "Coregonus hoferi Berg, 1932" "Coregonus" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "EEA" NA "Yes" NA "CR" "CRITICALLY_ENDANGERED" 0 1 NA 0 0 1 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 81.5979644056554 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "bentic" NA NA NA "limno" "fre" NA NA NA NA NA "NO"
"Coregonus kiletz" "Coregonus kiletz Michailovsky, 1903" "SPECIES" "accepted" "Coregonus kiletz Michailovsky, 1903" "Coregonus" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "FaunaEuropeae" NA NA NA NA NA 0 1 NA 0 0 1 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "YES"
"Coregonus ladogae" "Coregonus ladogae Pravdin, Golubev & Belyaeva, 1938" "SPECIES" "accepted" "Coregonus ladogae Pravdin, Golubev & Belyaeva, 1938" "Coregonus" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "EEA" NA "Yes" NA "LC" "LEAST_CONCERN" 0 1 NA 0 0 1 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 17988.018665544 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "NO"
"Coregonus lavaretus" "Coregonus lavaretus (Linnaeus, 1758)" "SPECIES" "accepted" "Coregonus lavaretus (Linnaeus, 1758)" "Coregonus" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "EEA" NA "Yes" NA "VU" "REGIONALLY_EXTINCT" 0 1 NA 0 0 1 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 597.783551407472 730 4.227334121 0.535312147 0.433651344 0.480285458 0.481805498 0.34440707 0.288432317 0.126790896 3.023632403 NA "fe2" NA "ma3" NA NA NA NA NA NA NA NA NA NA NA "demersal" "wc" "pel" "limno" "eury" "fbm" NA NA NA "dia" NA "NO"
"Coregonus lucinensis" "Coregonus lucinensis Thienemann, 1933" "SPECIES" "accepted" "Coregonus lucinensis Thienemann, 1933" "Coregonus" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "EEA" NA "Yes" NA "VU" "VULNERABLE" 0 1 NA 0 0 1 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 2647.08338799462 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "bentic" NA NA NA "limno" "fre" NA NA NA NA NA "NO"
"Coregonus lutokka" "Coregonus lutokka Kottelat, Bogutskaya & Freyhof, 2005" "SPECIES" "accepted" "Coregonus lutokka Kottelat, Bogutskaya & Freyhof, 2005" "Coregonus" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "EEA" NA "Yes" NA "LC" "LEAST_CONCERN" 0 1 NA 0 0 1 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 28076.084430923 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "NO"
"Coregonus macrophthalmus" "Coregonus macrophthalmus Nüsslin, 1882" "SPECIES" "accepted" "Coregonus macrophthalmus Nüsslin, 1882" "Coregonus" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "EEA" NA "Yes" NA "LC" "LEAST_CONCERN" 0 1 NA 0 0 1 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 517.865571712522 NA NA NA NA NA NA NA NA NA NA NA NA NA "ma2" NA "ls2" NA NA NA NA NA NA NA NA NA "pelagic" NA NA NA "limno" "fre" NA NA NA NA NA "NO"
"Coregonus maraena" "Coregonus maraena (Bloch, 1779)" "SPECIES" "accepted" "Coregonus maraena (Bloch, 1779)" "Coregonus" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "EEA" NA "Yes" NA "VU" "VULNERABLE" 0 1 NA 0 0 1 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 845012.896880822 1300 4.324533428 0.37210279 0.307664222 0.263196577 0.313627651 0.431359425 0.163917106 0.141129002 2.852747815 NA "fe1" NA "ma3" NA "ls2" NA NA NA NA NA NA NA NA NA "demersal" "ben" "pel" "rheo" "eury" "fre" NA NA NA "dia" "long" "NO"
