"species" "scientificName" "taxonRank" "gbif_status" "gbif_accepted" "genus" "family" "order" "class" "phylum" "group" "Source" "originCH" "originEUR" "swissRedListCategory" "europeanRegionalRedListCategory" "iucnRedListCategory" "EcoTer" "EcoFresh" "EcoMar" "Fos" "Ter" "Aqu" "Arb" "Aer" "Habitat_water" "Habitat_wetlands" "Habitat_rocks" "Habitat_grassland" "Habitat_forests" "Habitat_deciduous" "Habitat_coniferous" "Habitat_mixed" "Habitat_pioneer" "Habitat_urban" "Habitat_green_urban" "Habitat_agricultural" "Habitat_bushes" "Habitat_transitional" "Habitat_heathland" "Habitat_sand" "RangeSize_km2" "Longevity_y" "Diet_Carniv" "Diet_Leaf" "Diet_Woody" "Diet_Parasit" "Diet_Other" "Diet_Gra" "Diet_Gat" "Diet_Aff" "Diet_Pff" "Temp_pref" "Drought" "pH_pref" "Respir_teg" "Respir_gil" "Respir_pls" "Respir_spi" "Respir_ves" "Respir_tap" "Respir_sur" "Elev_Planar" "Elev_Colline" "Elev_Montane" "Elev_Subalpine" "Elev_Alpine" "Elev_Nival" "Reproductive_mode" "Development" "Aqu_stage_egg" "Aqu_stage_lar" "Aqu_stage_nym" "Aqu_stage_pup" "Aqu_stage_adu" "Transport_sws" "Transport_swd" "Transport_bub" "Transport_spw" "Transport_ses" "Transport_oth" "Stream_pref_euc" "Stream_pref_hyc" "Stream_pref_erh" "Stream_pref_mrh" "Stream_pref_hrh" "Stream_pref_epo" "Stream_pref_mpo" "Stream_pref_hpo" "Stream_pref_lit" "Stream_pref_pro" "Rhithral_pref" "Potamal_pref" "Flow_habitat" "Substrate_arg" "Substrate_pel" "Substrate_psa" "Substrate_aka" "Substrate_mil" "Substrate_mal" "Substrate_hpe" "Substrate_alg" "Substrate_mph" "Substrate_pom" "Substrate_woo" "Substrate_mad" "Substrate_oth" "Salt_pref_salfr" "Salt_pref_salol" "Salt_pref_salme" "Salt_pref_salpo" "Salt_pref_saleu" "Geo_range"
"Agapetus lepetimnos" "Agapetus lepetimnos Malicky, 1976" "SPECIES" "accepted" "Agapetus lepetimnos Malicky, 1976" "Agapetus" "Glossosomatidae" "Trichoptera" "Insecta" "Arthropoda" "EPT" "FaunaEuropeae" NA NA NA NA NA 1 1 0 NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"Agapetus nimbulus" "Agapetus nimbulus McLachlan, 1879" "SPECIES" "accepted" "Agapetus nimbulus McLachlan, 1879" "Agapetus" "Glossosomatidae" "Trichoptera" "Insecta" "Arthropoda" "EPT" "SPEED2ZERO" "INN" NA "VU" NA NA 1 1 0 NA 0 1 0 NA 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"Agapetus ochripes" "Agapetus ochripes Curtis, 1834" "SPECIES" "accepted" "Agapetus ochripes Curtis, 1834" "Agapetus" "Glossosomatidae" "Trichoptera" "Insecta" "Arthropoda" "EPT" "SPEED2ZERO" "INN" NA "LC" NA "LEAST_CONCERN" 1 1 0 NA 1 1 0 NA 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA NA "<=1" 0 0 0 0 0 1 1 0 0 NA "no_resist" "no_pref" 1 0 0 0 0 0 0 1 1 1 0 0 0 "fic" "holometabolic" 1 8 0 1 0 0 0 0 3 7 0 0 0 1 7 2 0 0 0 0 0 5 1 "rheophil" 0 0 0 0 5 5 0 0 0 0 0 0 0 NA NA NA NA NA "moderate"
"Agapetus odonturus" "Agapetus odonturus Navás, 1916" "SPECIES" "heterotypic synonym" "Agapetus fuscipes Curtis, 1834" "Agapetus" "Glossosomatidae" "Trichoptera" "Insecta" "Arthropoda" "EPT" "FaunaEuropeae" NA NA NA NA NA 1 1 0 NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"Agapetus pactus" "Agapetus pactus McLachlan, 1879" "SPECIES" "heterotypic synonym" "Agapetus laniger Pictet, 1834" "Agapetus" "Glossosomatidae" "Trichoptera" "Insecta" "Arthropoda" "EPT" "FaunaEuropeae" NA NA NA NA NA 1 1 0 NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"Agapetus punctatus" "Agapetus punctatus Hagen, 1859" "SPECIES" "accepted" "Agapetus punctatus Hagen, 1859" "Agapetus" "Glossosomatidae" "Trichoptera" "Insecta" "Arthropoda" "EPT" "FaunaEuropeae" NA NA NA NA NA 1 1 0 NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"Agapetus quadratus" "Agapetus quadratus Mosely, 1930" "SPECIES" "accepted" "Agapetus quadratus Mosely, 1930" "Agapetus" "Glossosomatidae" "Trichoptera" "Insecta" "Arthropoda" "EPT" "FaunaEuropeae" NA NA NA NA NA 1 1 0 NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"Agapetus rectigonopoda" "Agapetus rectigonopoda Botosaneanu, 1957" "SPECIES" "accepted" "Agapetus rectigonopoda Botosaneanu, 1957" "Agapetus" "Glossosomatidae" "Trichoptera" "Insecta" "Arthropoda" "EPT" "FaunaEuropeae" NA NA NA NA NA 1 1 0 NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"Agapetus segovicus" "Agapetus segovicus Schmid, 1952" "SPECIES" "accepted" "Agapetus segovicus Schmid, 1952" "Agapetus" "Glossosomatidae" "Trichoptera" "Insecta" "Arthropoda" "EPT" "FaunaEuropeae" NA NA NA NA NA 1 1 0 NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"Agapetus theischingeri" "Agapetus theischingeri Malicky, 1980" "SPECIES" "accepted" "Agapetus theischingeri Malicky, 1980" "Agapetus" "Glossosomatidae" "Trichoptera" "Insecta" "Arthropoda" "EPT" "FaunaEuropeae" NA NA NA NA NA 1 1 0 NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"Agnetina brevipennis" "Agnetina brevipennis (Navás, 1912)" "SPECIES" "accepted" "Agnetina brevipennis (Navás, 1912)" "Agnetina" "Perlidae" "Plecoptera" "Insecta" "Arthropoda" "EPT" "FaunaEuropeae" NA NA NA NA NA 1 1 0 NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"Agnetina elegantula" "Agnetina elegantula (Klapálek, 1905)" "SPECIES" "accepted" "Agnetina elegantula (Klapálek, 1905)" "Agnetina" "Perlidae" "Plecoptera" "Insecta" "Arthropoda" "EPT" "FaunaEuropeae" NA NA NA NA NA 1 1 0 NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"Agnetina senilis" "Agnetina senilis Klapálek, 1921" "SPECIES" "accepted" "Agnetina senilis Klapálek, 1921" "Agnetina" "Perlidae" "Plecoptera" "Insecta" "Arthropoda" "EPT" "FaunaEuropeae" NA NA NA NA NA 1 1 0 NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"Agraylea cognatella" "Agraylea cognatella McLachlan, 1880" "SPECIES" "accepted" "Agraylea cognatella McLachlan, 1880" "Agraylea" "Hydroptilidae" "Trichoptera" "Insecta" "Arthropoda" "EPT" "FaunaEuropeae" NA NA NA NA "LEAST_CONCERN" 1 1 0 NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"Agraylea fraterna" "Agraylea fraterna Banks, 1907" "SPECIES" "heterotypic synonym" "Agraylea multipunctata Curtis, 1834" "Agraylea" "Hydroptilidae" "Trichoptera" "Insecta" "Arthropoda" "EPT" "FaunaEuropeae" NA NA NA NA NA 1 1 0 NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"Agraylea multiguttata" "Agraylea multiguttata Uljanin, 1869" "SPECIES" "heterotypic synonym" "Agraylea multipunctata Curtis, 1834" "Agraylea" "Hydroptilidae" "Trichoptera" "Insecta" "Arthropoda" "EPT" "FaunaEuropeae" NA NA NA NA NA 1 1 0 NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"Agraylea multipunctata" "Agraylea multipunctata Curtis, 1834" "SPECIES" "accepted" "Agraylea multipunctata Curtis, 1834" "Agraylea" "Hydroptilidae" "Trichoptera" "Insecta" "Arthropoda" "EPT" "SPEED2ZERO" "INN" NA "LC" NA "LEAST_CONCERN" 1 1 0 NA 0 1 0 NA 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"Agraylea pallicornis" "Agraylea pallicornis (Eaton, 1873)" "SPECIES" "accepted" "Agraylea pallicornis (Eaton, 1873)" "Agraylea" "Hydroptilidae" "Trichoptera" "Insecta" "Arthropoda" "EPT" "FaunaEuropeae" NA NA NA NA NA 1 1 0 NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"Agraylea pallidula" "Agraylea pallidula McLachlan, 1875" "SPECIES" "heterotypic synonym" "Agraylea sexmaculata Curtis, 1834" "Agraylea" "Hydroptilidae" "Trichoptera" "Insecta" "Arthropoda" "EPT" "FaunaEuropeae" NA NA NA NA NA 1 1 0 NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"Agraylea sexmaculata" "Agraylea sexmaculata Curtis, 1834" "SPECIES" "accepted" "Agraylea sexmaculata Curtis, 1834" "Agraylea" "Hydroptilidae" "Trichoptera" "Insecta" "Arthropoda" "EPT" "SPEED2ZERO" "INN" NA "LC" NA "LEAST_CONCERN" 1 1 0 NA 1 1 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 0 0 0 1 0 0 0 0 "warm" NA NA 1 0 0 0 0 0 0 1 1 0 0 0 0 NA "holometabolic" 1 8 0 1 0 0 0 0 8 0 2 0 0 0 0 0 0 0 0 10 0 1 1 "limnobiont" 0 0 0 0 0 0 0 10 0 0 0 0 0 7 3 0 0 0 NA
"Agrypnetes crassicornis" "Agrypnetes crassicornis McLachlan, 1876" "SPECIES" "accepted" "Agrypnetes crassicornis McLachlan, 1876" "Agrypnetes" "Phryganeidae" "Trichoptera" "Insecta" "Arthropoda" "EPT" "FaunaEuropeae" NA NA NA NA "LEAST_CONCERN" 1 1 0 NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"Agrypnia crassicornis" "Agrypnia crassicornis (McLachlan, 1876)" "SPECIES" "synonym" "Agrypnetes crassicornis McLachlan, 1876" "Agrypnetes" "Phryganeidae" "Trichoptera" "Insecta" "Arthropoda" "EPT" "freshwaterecology" NA NA NA NA NA 1 1 0 NA 1 1 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "<=1" NA 0 NA NA NA NA NA NA NA "mixed" "no_resist" "neutral_to_alka" 1 1 0 0 0 0 0 NA NA NA NA NA NA "vec" "holometabolic" 1 8 0 1 0 NA NA NA NA NA NA 0 0 0 0 0 0 0 0 10 0 NA NA "limnophil" 0 2 0 0 0 0 0 0 2 3 3 0 0 NA NA NA NA NA NA
"Agrypnia czerskyi" "Agrypnia czerskyi (Martynov, 1924)" "SPECIES" "accepted" "Agrypnia czerskyi (Martynov, 1924)" "Agrypnia" "Phryganeidae" "Trichoptera" "Insecta" "Arthropoda" "EPT" "FaunaEuropeae" NA NA NA NA "LEAST_CONCERN" 1 1 0 NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"Agrypnia islandica" "Agrypnia islandica Hagen, 1873" "SPECIES" "heterotypic synonym" "Agrypnia picta Kolenati, 1848" "Agrypnia" "Phryganeidae" "Trichoptera" "Insecta" "Arthropoda" "EPT" "FaunaEuropeae" NA NA NA NA NA 1 1 0 NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"Agrypnia obsoleta" "Agrypnia obsoleta (Hagen, 1864)" "SPECIES" "accepted" "Agrypnia obsoleta (Hagen, 1864)" "Agrypnia" "Phryganeidae" "Trichoptera" "Insecta" "Arthropoda" "EPT" "InfoSpecies" "INN" NA "CR" NA "LEAST_CONCERN" 1 1 0 NA 1 1 0 NA 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA NA ">1" 1 1 0 0 0 0 1 0 0 "mixed" "no_resist" "acid" 1 1 0 0 0 0 0 1 1 1 1 1 0 "vec" "holometabolic" 1 8 0 1 0 0 0 0 10 0 0 0 0 0 0 0 0 0 0 10 0 1 1 "limnophil" 0 2 0 0 0 0 0 0 2 3 3 0 0 7 3 0 0 0 NA
"Agrypnia pagetana" "Agrypnia pagetana Curtis, 1835" "SPECIES" "accepted" "Agrypnia pagetana Curtis, 1835" "Agrypnia" "Phryganeidae" "Trichoptera" "Insecta" "Arthropoda" "EPT" "SPEED2ZERO" "INN" NA "LC" NA "LEAST_CONCERN" 1 1 0 NA 1 1 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "<=1" 1 1 0 0 0 0 1 0 0 "mixed" "no_resist" "no_pref" 1 1 0 0 0 0 0 1 1 0 0 0 0 "vec" "holometabolic" 1 8 0 1 0 0 0 0 10 0 0 0 0 0 0 0 0 0 0 10 0 1 1 "limnobiont" 0 2 0 0 0 0 0 0 2 3 3 0 0 7 3 0 0 0 NA
"Agrypnia picta" "Agrypnia picta Kolenati, 1848" "SPECIES" "accepted" "Agrypnia picta Kolenati, 1848" "Agrypnia" "Phryganeidae" "Trichoptera" "Insecta" "Arthropoda" "EPT" "InfoSpecies" NA NA "RE" NA "LEAST_CONCERN" 1 1 0 NA 1 1 0 NA 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA NA "<=1" 1 1 0 0 0 0 1 0 0 "mixed" "no_resist" NA 1 1 0 0 0 0 0 NA NA NA NA NA NA "vec" "holometabolic" 1 8 0 1 0 0 0 0 10 0 0 0 0 0 0 0 0 0 0 10 0 1 1 "limnophil" 0 2 0 0 0 0 0 0 2 3 3 0 0 7 3 0 0 0 NA
"Agrypnia principalis" "Agrypnia principalis (Martynov, 1909)" "SPECIES" "accepted" "Agrypnia principalis (Martynov, 1909)" "Agrypnia" "Phryganeidae" "Trichoptera" "Insecta" "Arthropoda" "EPT" "FaunaEuropeae" NA NA NA NA "LEAST_CONCERN" 1 1 0 NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"Agrypnia sahlbergi" "Agrypnia sahlbergi (McLachlan, 1880)" "SPECIES" "accepted" "Agrypnia sahlbergi (McLachlan, 1880)" "Agrypnia" "Phryganeidae" "Trichoptera" "Insecta" "Arthropoda" "EPT" "FaunaEuropeae" NA NA NA NA "NEAR_THREATENED" 1 1 0 NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"Agrypnia varia" "Agrypnia varia (Fabricius, 1793)" "SPECIES" "accepted" "Agrypnia varia (Fabricius, 1793)" "Agrypnia" "Phryganeidae" "Trichoptera" "Insecta" "Arthropoda" "EPT" "SPEED2ZERO" "INN" NA "LC" NA "LEAST_CONCERN" 1 1 0 NA 1 1 0 NA 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA NA "<=1" 1 1 0 0 0 0 1 0 0 "mixed" "no_resist" "no_pref" 1 1 0 0 0 0 0 1 1 1 0 0 0 "fic" "holometabolic" 1 8 0 1 0 0 0 0 10 0 0 0 0 0 0 0 0 0 0 10 0 1 1 "limnobiont" 0 2 0 0 0 0 0 0 2 3 3 0 0 7 3 0 0 0 NA
"Alainites muticus" "Alainites muticus (Linnaeus, 1758)" "SPECIES" "accepted" "Alainites muticus (Linnaeus, 1758)" "Alainites" "Baetidae" "Ephemeroptera" "Insecta" "Arthropoda" "EPT" "SPEED2ZERO" "INN" NA "LC" NA NA 1 1 0 NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"Allogamus antennatus" "Allogamus antennatus (McLachlan, 1876)" "SPECIES" "accepted" "Allogamus antennatus (McLachlan, 1876)" "Allogamus" "Limnephilidae" "Trichoptera" "Insecta" "Arthropoda" "EPT" "SPEED2ZERO" "INN" NA "VU" NA NA 1 1 0 NA 0 1 0 NA 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"Allogamus auricollis" "Allogamus auricollis (Pictet, 1834)" "SPECIES" "accepted" "Allogamus auricollis (Pictet, 1834)" "Allogamus" "Limnephilidae" "Trichoptera" "Insecta" "Arthropoda" "EPT" "SPEED2ZERO" "INN" NA "LC" NA NA 1 1 0 NA 1 1 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1 1 0 0 0 1 0 0 1 "mixed" NA NA 1 1 0 0 0 0 0 1 1 1 1 1 0 "tec" "holometabolic" 2 7 0 1 0 0 0 0 7 3 0 0 2 3 3 2 0 0 0 0 0 4 1 "rheophil" 0 0 2 0 3 3 0 0 0 2 0 0 0 NA NA NA NA NA "very_wide"
"Allogamus ausoniae" "Allogamus ausoniae Moretti, 1991" "SPECIES" "accepted" "Allogamus ausoniae Moretti, 1991" "Allogamus" "Limnephilidae" "Trichoptera" "Insecta" "Arthropoda" "EPT" "FaunaEuropeae" NA NA NA NA NA 1 1 0 NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"Allogamus botosaneanui" "Allogamus botosaneanui Moretti, 1991" "SPECIES" "accepted" "Allogamus botosaneanui Moretti, 1991" "Allogamus" "Limnephilidae" "Trichoptera" "Insecta" "Arthropoda" "EPT" "FaunaEuropeae" NA NA NA NA NA 1 1 0 NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"Allogamus corsicus" "Allogamus corsicus (Ris, 1897)" "SPECIES" "accepted" "Allogamus corsicus (Ris, 1897)" "Allogamus" "Limnephilidae" "Trichoptera" "Insecta" "Arthropoda" "EPT" "FaunaEuropeae" NA NA NA NA NA 1 1 0 NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"Allogamus dacicus" "Allogamus dacicus (Schmid, 1951)" "SPECIES" "accepted" "Allogamus dacicus (Schmid, 1951)" "Allogamus" "Limnephilidae" "Trichoptera" "Insecta" "Arthropoda" "EPT" "FaunaEuropeae" NA NA NA NA NA 1 1 0 NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"Allogamus despaxi" "Allogamus despaxi Decamps, 1968" "SPECIES" "accepted" "Allogamus despaxi Decamps, 1968" "Allogamus" "Limnephilidae" "Trichoptera" "Insecta" "Arthropoda" "EPT" "FaunaEuropeae" NA NA NA NA NA 1 1 0 NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
