"species" "scientificName" "taxonRank" "gbif_status" "gbif_accepted" "genus" "family" "order" "class" "phylum" "group" "Source" "originCH" "originEUR" "swissRedListCategory" "europeanRegionalRedListCategory" "iucnRedListCategory" "EcoTer" "EcoFresh" "EcoMar" "Fos" "Ter" "Aqu" "Arb" "Aer" "Habitat_water" "Habitat_wetlands" "Habitat_rocks" "Habitat_grassland" "Habitat_forests" "Habitat_deciduous" "Habitat_coniferous" "Habitat_mixed" "Habitat_pioneer" "Habitat_urban" "Habitat_green_urban" "Habitat_agricultural" "Habitat_bushes" "Habitat_transitional" "Habitat_heathland" "Habitat_sand" "RangeSize_km2" "BodyMass_g" "BodyLength_mm" "Litter_size" "Reproductive_mode" "Age_at_maturity_y" "First_breeding_y" "Longevity_max_y" "Activity" "Diet" "Diet_Inv" "Diet_Vert" "Diet_Scav" "Diet_Fruit" "Diet_Nect" "Diet_Seed" "Diet_Plant" "Verticality" "MajorHabitatSum" "HabitatBreadth" "PropUrbanArea" "PropCroplandArea" "PropPastureArea" "PropRangeLandArea" "AnnuMeanTemp" "AnnuPrecip" "TempSeasonality" "PrecipSeasonality" "Elevation" "Dispersal_km" "Foraging_strata" "BMR"
"Mustela erminea subsp. hibernica" "Mustela erminea hibernica (Thomas & Barrett-Hamilton, 1895)" "SUBSPECIES" "accepted" "Mustela erminea hibernica (Thomas & Barrett-Hamilton, 1895)" "Mustela" "Mustelidae" "Carnivora" "Mammalia" "Chordata" "Mammals" "FaunaEuropeae" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"Mustela erminea subsp. minima" "Mustela erminea minima (Cavazza, 1912)" "SUBSPECIES" "accepted" "Mustela erminea minima (Cavazza, 1912)" "Mustela" "Mustelidae" "Carnivora" "Mammalia" "Chordata" "Mammals" "FaunaEuropeae" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"Mustela eversmanii" "Mustela eversmanii Lesson, 1827" "SPECIES" "accepted" "Mustela eversmanii Lesson, 1827" "Mustela" "Mustelidae" "Carnivora" "Mammalia" "Chordata" "Mammals" "EEA" NA "No" NA "LC" "LEAST_CONCERN" 1 0 0 0 1 0 1 0 0 0 0 1 0 NA NA NA NA NA NA 1 1 NA NA 0 16710100 1350 460 7.82 "Viviparous" 0.854794520547945 1 14 "Nocturnal" "Carnivorous" 0 1 0 0 0 0 0 0.5 3 4 0.001839296 0.086224719 0.041177391 0.203230568 4.89033422 339.7984869 11572.28435 71.37681125 1016.917164 6.422 1 434.5
"Mustela eversmanii subsp. eversmanii" "Mustela eversmanii eversmanii" "SUBSPECIES" "accepted" "Mustela eversmanii eversmanii Lesson, 1827" "Mustela" "Mustelidae" "Carnivora" "Mammalia" "Chordata" "Mammals" "FaunaEuropeae" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"Mustela eversmanii subsp. hungarica" "Mustela eversmanii hungarica Éhik, 1928" "SUBSPECIES" "accepted" "Mustela eversmanii hungarica Éhik, 1928" "Mustela" "Mustelidae" "Carnivora" "Mammalia" "Chordata" "Mammals" "FaunaEuropeae" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"Mustela foina" "Mustela foina Erxleben, 1777" "SPECIES" "homotypic synonym" "Martes foina foina (Erxleben, 1777)" "Martes" "Mustelidae" "Carnivora" "Mammalia" "Chordata" "Mammals" "FaunaEuropeae" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"Mustela gulo" "Mustela gulo Linnaeus, 1758" "SPECIES" "homotypic synonym" "Gulo gulo gulo (Linnaeus, 1758)" "Gulo" "Mustelidae" "Carnivora" "Mammalia" "Chordata" "Mammals" "FaunaEuropeae" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"Mustela lutra" "Mustela lutra Linnaeus, 1758" "SPECIES" "homotypic synonym" "Lutra lutra lutra (Linnaeus, 1758)" "Lutra" "Mustelidae" "Carnivora" "Mammalia" "Chordata" "Mammals" "FaunaEuropeae" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"Mustela lutreola" "Mustela lutreola (Linnaeus, 1761)" "SPECIES" "accepted" "Mustela lutreola (Linnaeus, 1761)" "Mustela" "Mustelidae" "Carnivora" "Mammalia" "Chordata" "Mammals" "EEA" NA "No" NA "EN" "REGIONALLY_EXTINCT" 1 1 0 0 1 1 0 0 0 1 0 0 0 NA NA NA NA NA NA 0 0 NA NA 0 8615200 440 430 4.5 "Viviparous" 0.884931506849315 0.884931506849315 10 "Nocturnal" "Carnivorous" 1 1 0 0 0 0 0 0.5 1 6 0.004473258 0.146340464 0.048392382 0.016865283 5.933530096 624.9598922 9214.898689 29.48263612 218.5273469 4.92 1 NA
"Mustela martes" "Mustela martes Linnaeus, 1758" "SPECIES" "homotypic synonym" "Martes martes martes (Linnaeus, 1758)" "Martes" "Mustelidae" "Carnivora" "Mammalia" "Chordata" "Mammals" "FaunaEuropeae" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"Mustela nivalis" "Mustela nivalis Linnaeus, 1766" "SPECIES" "accepted" "Mustela nivalis Linnaeus, 1766" "Mustela" "Mustelidae" "Carnivora" "Mammalia" "Chordata" "Mammals" "SPEED2ZERO" "INN" "No" "VU" "LC" "NEAR_THREATENED" 1 0 0 0 1 1 1 0 0 1 1 1 1 0 0 0 0 0 0 1 1 0 0 1 52030000 137.5 260 5.0775 "Viviparous" 0.328767123287671 0.565027397260274 10 "Cathemeral" "Carnivorous" 0 1 0 0 0 0 0 0.5 7 13 0.002211813 0.068649806 0.021596772 0.067331585 1.338661181 489.9565853 11782.43286 51.26505353 502.6033655 1.494 1 187.5
"Mustela nivalis subsp. nivalis" "Mustela nivalis nivalis" "SUBSPECIES" "accepted" "Mustela nivalis nivalis Linnaeus, 1766" "Mustela" "Mustelidae" "Carnivora" "Mammalia" "Chordata" "Mammals" "SPEED2ZERO" "INN" NA NA NA NA NA NA NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"Mustela nivalis subsp. rossica" "Mustela nivalis rossica Abramov & Baryshnikov, 2000" "SUBSPECIES" "accepted" "Mustela nivalis rossica Abramov & Baryshnikov, 2000" "Mustela" "Mustelidae" "Carnivora" "Mammalia" "Chordata" "Mammals" "FaunaEuropeae" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"Mustela nivalis subsp. vulgaris" "Mustela nivalis vulgaris Erxleben, 1777" "SUBSPECIES" "accepted" "Mustela nivalis vulgaris Erxleben, 1777" "Mustela" "Mustelidae" "Carnivora" "Mammalia" "Chordata" "Mammals" "SPEED2ZERO" "INN" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"Mustela putorius" "Mustela putorius Linnaeus, 1758" "SPECIES" "accepted" "Mustela putorius Linnaeus, 1758" "Mustela" "Mustelidae" "Carnivora" "Mammalia" "Chordata" "Mammals" "SPEED2ZERO" "INN" "No" "VU" "LC" "VULNERABLE" 1 0 0 0 1 1 1 0 0 1 0 1 1 0 0 0 0 0 0 1 1 0 0 1 7562500 915.4 460 8.08 "Viviparous" 0.85 0.959575342465753 14 "Nocturnal" "Carnivorous" 1 1 0 0 0 0 0 0.5 6 14 0.006498198 0.142731137 0.05129397 0.000193454 7.865986601 702.6722 7850.260109 29.87287518 288.2571257 5.859 1 1268
"Mustela putorius subsp. mosquensis" "Mustela putorius mosquensis Heptner, 1966" "SUBSPECIES" "accepted" "Mustela putorius mosquensis Heptner, 1966" "Mustela" "Mustelidae" "Carnivora" "Mammalia" "Chordata" "Mammals" "FaunaEuropeae" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"Mustela putorius subsp. putorius" "Mustela putorius putorius" "SUBSPECIES" "accepted" "Mustela putorius putorius Linnaeus, 1758" "Mustela" "Mustelidae" "Carnivora" "Mammalia" "Chordata" "Mammals" "FaunaEuropeae" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"Mustela sibirica" "Mustela sibirica Pallas, 1773" "SPECIES" "accepted" "Mustela sibirica Pallas, 1773" "Mustela" "Mustelidae" "Carnivora" "Mammalia" "Chordata" "Mammals" "EEA" NA "No" NA NA "LEAST_CONCERN" 1 0 0 0 1 0 1 0 0 0 1 1 1 NA NA NA NA NA NA 1 1 NA NA 0 16080900 405 420 6.48 "Viviparous" NA 2.12602739726027 8.83333424657534 "Nocturnal" "Carnivorous" 0 1 0 0 0 0 0 0.5 5 14 0.003745746 0.074595461 0.054753886 0.044963844 3.429819292 705.8657443 11673.77722 74.61186277 900.3970464 4.766 1 NA
"Mustela vison" "Mustela vison Schreber, 1777" "SPECIES" "accepted" "Mustela vison Schreber, 1777" "Mustela" "Mustelidae" "Carnivora" "Mammalia" "Chordata" "Mammals" "FaunaEuropeae" NA NA NA NA "LEAST_CONCERN" 1 1 0 0 1 1 1 0 0 1 0 0 1 NA NA NA NA NA NA 0 1 NA NA 0 16843200 945 370 4.76 "Viviparous" 0.815679452054795 1.03013698630137 11.4 "Nocturnal" "Carnivorous" 1 1 0 0 0 0 0 0.5 3 6 0.004701336 0.080166769 0.023087416 0.048013709 3.662108031 699.4388826 10405.48554 42.3997733 587.854422 6.172 1 822.1
"Mygale pyrenaicus" "Mygale pyrenaica E.Geoffroy St.Hilaire, 1811" "SPECIES" "synonym" "Galemys pyrenaicus (É.Geoffroy Saint-Hilaire, 1811)" "Galemys" "Talpidae" "Soricomorpha" "Mammalia" "Chordata" "Mammals" "FaunaEuropeae" NA NA NA NA "ENDANGERED" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"Myocastor coypus" "Myocastor coypus (Molina, 1782)" "SPECIES" "accepted" "Myocastor coypus (Molina, 1782)" "Myocastor" "Echimyidae" "Rodentia" "Mammalia" "Chordata" "Mammals" "SPEED2ZERO" "NEO" NA NA NA "LEAST_CONCERN" 1 1 0 0 1 1 0 0 1 1 0 0 0 NA NA NA NA NA NA 0 0 NA NA 0 4924700 6937.5 575 5.34 "Viviparous" 0.437778082191781 0.874986301369863 12 "Nocturnal" "Herbivorous" 0 0 0 0 0 0 1 0.5 2 4 0.001881677 0.112017453 0.045036031 0.180514174 16.40267676 907.593838 4429.909697 45.19214105 409.1402328 3.127 1 3027.4
"Myodes glareolus" "Myodes glareolus (Schreber, 1780)" "SPECIES" "accepted" "Myodes glareolus (Schreber, 1780)" "Myodes" "Cricetidae" "Rodentia" "Mammalia" "Chordata" "Mammals" "SPEED2ZERO" "INN" "No" "LC" "LC" "LEAST_CONCERN" 1 0 0 0 1 0 1 0 0 0 0 0 1 NA NA NA NA NA NA 0 1 NA NA 0 11652300 21.2 120 4.3025 "Viviparous" 0.128767123287671 0.228 4.91666575342466 "Cathemeral" "Herbivorous" 1 0 0 0 0 1 1 0.5 2 6 0.004649946 0.112447621 0.041251558 0.004887254 5.099444894 659.5280997 9116.612737 31.71778508 255.7049179 0.126 1 63.8217777777778
"Myodes rufocanus" "Myodes rufocanus (Sundevall, 1846)" "SPECIES" "accepted" "Myodes rufocanus (Sundevall, 1846)" "Myodes" "Cricetidae" "Rodentia" "Mammalia" "Chordata" "Mammals" "EEA" NA "No" NA "LC" "LEAST_CONCERN" 1 0 0 0 1 1 1 0 0 1 1 1 1 NA NA NA NA NA NA 0 1 NA NA 0 16589100 37 122 4.79 "Viviparous" 0.235323287671233 0.301369863013699 3.325 "Nocturnal" "Herbivorous" 1 0 0 0 0 1 1 0.5 5 8 0.00036164 0.015086403 0.006891829 0.012318991 -3.378486074 482.4855624 13944.68182 59.35198066 453.3472625 0.147 1 72.07
"Myodes rutilus" "Myodes rutilus (Pallas, 1779)" "SPECIES" "accepted" "Myodes rutilus (Pallas, 1779)" "Myodes" "Cricetidae" "Rodentia" "Mammalia" "Chordata" "Mammals" "EEA" NA "No" NA "LC" "LEAST_CONCERN" 1 0 0 1 1 0 0 0 0 0 0 1 1 NA NA NA NA NA NA 0 0 NA NA 0 18464600 28.2 110 5.95 "Viviparous" 0.333545205479452 0.398498630136986 NA "Cathemeral" "Herbivorous" 1 0 0 0 0 1 1 0.25 2 4 0.000384766 0.026161875 0.009207868 0.022133998 -3.642286982 455.296048 14136.4549 58.0419331 426.2951351 0.139 1 77
"Myodes schisticolor" "Myodes schisticolor Liljeborg, 1844" "SPECIES" "homotypic synonym" "Myopus schisticolor (Lilljeborg, 1844)" "Myopus" "Cricetidae" "Rodentia" "Mammalia" "Chordata" "Mammals" "FaunaEuropeae" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"Myomimus roachi" "Myomimus roachi (Bate, 1937)" "SPECIES" "accepted" "Myomimus roachi (Bate, 1937)" "Myomimus" "Gliridae" "Rodentia" "Mammalia" "Chordata" "Mammals" "EEA" NA "No" NA "EN" "VULNERABLE" 1 0 0 0 1 0 1 0 0 0 0 0 0 NA NA NA NA NA NA 1 1 NA NA 0 84700 45.5 NA 8.2 "Viviparous" NA NA NA "Nocturnal" "Omnivorous" 1 1 0 1 0 1 0 0.5 2 3 0.004878273 0.233297221 0.11011434 0 13.90958696 620.9954291 7309.639934 39.071811 164.4185274 0.19 1 NA
"Myomimus roachi subsp. bulgaricus" "Myomimus roachi bulgaricus Rossolimo, 1976" "SUBSPECIES" "accepted" "Myomimus roachi bulgaricus Rossolimo, 1976" "Myomimus" "Gliridae" "Rodentia" "Mammalia" "Chordata" "Mammals" "FaunaEuropeae" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"Myopus schisticolor" "Myopus schisticolor (Lilljeborg, 1844)" "SPECIES" "accepted" "Myopus schisticolor (Lilljeborg, 1844)" "Myopus" "Cricetidae" "Rodentia" "Mammalia" "Chordata" "Mammals" "EEA" NA "No" NA "LC" "LEAST_CONCERN" 1 0 0 0 1 1 0 0 0 1 0 0 1 NA NA NA NA NA NA 0 0 NA NA 0 13358400 25 125 5.095 "Viviparous" 0.0793643835616438 0.166657534246575 2.08333424657534 "Cathemeral" "Herbivorous" 0 0 0 0 0 0 1 0.5 2 3 0.000214283 0.006373291 0.002520329 0.00662945 -3.84148495 468.1788144 14369.38813 59.03266065 449.3247609 0.144 1 95
"Myotis alcathoe" "Myotis alcathoe von Helversen & Heller, 2001" "SPECIES" "accepted" "Myotis alcathoe von Helversen & Heller, 2001" "Myotis" "Vespertilionidae" "Chiroptera" "Mammalia" "Chordata" "Mammals" "SPEED2ZERO" "INN" "Yes" "VU" "DD" "ENDANGERED" 1 0 0 0 0 1 0 1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1137400 5 50 NA "Viviparous" 1 1.24931506849315 24 "Nocturnal" "Carnivorous" 1 0 0 0 0 0 0 1 1 1 0.008494553 0.211480019 0.088837223 0 10.89252543 850.9256846 6043.676631 18.33279699 350.2972031 NA 4 NA
"Myotis aurascens" "Myotis aurascens Kuzyakin, 1935" "SPECIES" "synonym" "Myotis davidii (Peters, 1869)" "Myotis" "Vespertilionidae" "Chiroptera" "Mammalia" "Chordata" "Mammals" "EEA" NA "No" NA "LC" "LEAST_CONCERN" 1 0 0 0 1 0 1 1 0 0 1 0 1 NA NA NA NA NA NA 0 1 NA NA 0 3678400 7.5 50 1 "Viviparous" 1 1.24931506849315 24 "Nocturnal" "Carnivorous" 1 0 0 0 0 0 0 1 3 7 0.004199794 0.195662869 0.071600429 0.085412041 10.15964293 537.6872266 9042.406714 36.20025689 604.4939666 NA 4 NA
"Myotis bechsteinii" "Myotis bechsteinii (Kuhl, 1817)" "SPECIES" "accepted" "Myotis bechsteinii (Kuhl, 1817)" "Myotis" "Vespertilionidae" "Chiroptera" "Mammalia" "Chordata" "Mammals" "SPEED2ZERO" "INN" "No" "VU" "VU" "CRITICALLY_ENDANGERED" 1 0 0 0 1 0 1 1 0 0 1 0 1 NA NA NA NA NA NA 1 1 NA NA 0 4126100 8.5 55 1 "Viviparous" NA NA 21 "Nocturnal" "Carnivorous" 1 0 0 0 0 0 0 1 4 7 0.009103405 0.18062759 0.070697767 0.000120027 10.52089613 792.6713896 6689.162812 28.67168774 426.9694225 NA 2 9.555
"Myotis blythii" "Myotis blythii (Tomes, 1857)" "SPECIES" "accepted" "Myotis blythii (Tomes, 1857)" "Myotis" "Vespertilionidae" "Chiroptera" "Mammalia" "Chordata" "Mammals" "SPEED2ZERO" "INN" "No" "CR" "NT" "LEAST_CONCERN" 1 0 0 0 1 0 1 1 0 0 1 1 0 0 0 0 0 1 0 1 1 0 0 0 8954000 22.5 89 0.99 "Viviparous" 1.15317808219178 1.34221917808219 33 "Nocturnal" "Carnivorous" 1 0 0 0 0 0 0 1 4 11 0.00533777 0.151523667 0.052053745 0.078855321 12.25343273 554.1600453 8136.775462 59.15548851 983.0448454 NA 4 NA
"Myotis blythii subsp. omari" "Myotis blythii omari Thomas, 1906" "SUBSPECIES" "synonym" "Myotis blythii (Tomes, 1857)" "Myotis" "Vespertilionidae" "Chiroptera" "Mammalia" "Chordata" "Mammals" "FaunaEuropeae" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"Myotis blythii subsp. oxygnathus" "Myotis blythii oxygnathus (Monticelli, 1885)" "SUBSPECIES" "synonym" "Myotis blythii (Tomes, 1857)" "Myotis" "Vespertilionidae" "Chiroptera" "Mammalia" "Chordata" "Mammals" "FaunaEuropeae" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"Myotis brandtii" "Myotis brandtii (Eversmann, 1845)" "SPECIES" "accepted" "Myotis brandtii (Eversmann, 1845)" "Myotis" "Vespertilionidae" "Chiroptera" "Mammalia" "Chordata" "Mammals" "SPEED2ZERO" "INN" "No" "VU" "LC" "ENDANGERED" 1 0 0 0 1 1 1 1 1 1 1 1 1 NA NA NA NA NA NA 1 1 NA NA 0 10236600 5.3 51 1 "Viviparous" NA NA 41 "Nocturnal" "Carnivorous" 1 0 0 0 0 0 0 1 7 6 0.004344345 0.114792481 0.040075263 0.009665064 4.444888307 616.554286 9790.715324 37.49370544 339.0409738 NA 4 NA
"Myotis capaccinii" "Myotis capaccinii (Bonaparte, 1837)" "SPECIES" "accepted" "Myotis capaccinii (Bonaparte, 1837)" "Myotis" "Vespertilionidae" "Chiroptera" "Mammalia" "Chordata" "Mammals" "InfoSpecies" "INN" "No" "DD" "VU" "VULNERABLE" 1 0 0 0 1 1 1 1 0 1 1 0 0 NA NA NA NA NA NA 0 1 NA NA 0 3000800 7.4 53 0.995 "Viviparous" 1.12398630136986 1.30206849315068 33 "Nocturnal" "Carnivorous" 1 0 0 0 0 0 0 1 3 12 0.007278046 0.158114071 0.0606547 0.007248663 13.3345432 722.1442294 6901.264537 44.53197478 542.0548065 NA 4 NA
"Myotis capaccinii subsp. bureschi" "Myotis capaccinii bureschi (Heinrich, 1936)" "SUBSPECIES" "accepted" "Myotis capaccinii bureschi (Heinrich, 1936)" "Myotis" "Vespertilionidae" "Chiroptera" "Mammalia" "Chordata" "Mammals" "FaunaEuropeae" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"Myotis capaccinii subsp. capaccinii" "Myotis capaccinii capaccinii" "SUBSPECIES" "accepted" "Myotis capaccinii capaccinii (Bonaparte, 1837)" "Myotis" "Vespertilionidae" "Chiroptera" "Mammalia" "Chordata" "Mammals" "FaunaEuropeae" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"Myotis crypticus" "Myotis crypticus Ruedi et al., 2019" "SPECIES" "accepted" "Myotis crypticus Ruedi et al., 2019" "Myotis" "Vespertilionidae" "Chiroptera" "Mammalia" "Chordata" "Mammals" "SPEED2ZERO" "INN" NA NA NA NA NA NA NA NA 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"Myotis dasycneme" "Myotis dasycneme (Boie, 1825)" "SPECIES" "accepted" "Myotis dasycneme (Boie, 1825)" "Myotis" "Vespertilionidae" "Chiroptera" "Mammalia" "Chordata" "Mammals" "EEA" NA "No" NA "NT" "ENDANGERED" 1 0 0 0 1 1 0 1 1 1 1 0 1 NA NA NA NA NA NA 1 0 NA NA 0 7187400 14.1 68 1 "Viviparous" NA NA 20.5 "Nocturnal" "Carnivorous" 1 0 0 0 0 0 0 1 5 15 0.003705796 0.132901855 0.040887925 0.019337082 4.214782721 556.8652111 10457.29724 35.02320602 184.2383944 NA 4 NA
"Myotis daubentonii" "Myotis daubentonii (Kuhl, 1817)" "SPECIES" "accepted" "Myotis daubentonii (Kuhl, 1817)" "Myotis" "Vespertilionidae" "Chiroptera" "Mammalia" "Chordata" "Mammals" "SPEED2ZERO" "INN" "No" "NT" "LC" "NEAR_THREATENED" 1 0 0 0 1 1 1 1 1 1 1 0 1 0 0 0 0 1 0 1 1 0 0 0 2383700 7.4 58 1.21 "Viviparous" 1.75426849315068 1.16813698630137 28 "Nocturnal" "Carnivorous" 1 0 0 0 0 0 0 1 8 20 0.004736169 0.050172876 0.038770368 5.76773e-05 7.030611561 882.1965669 6373.84019 28.45770999 323.2863682 NA 4 7.8
"Myotis emarginatus" "Myotis emarginatus (E.Geoffroy, 1806)" "SPECIES" "accepted" "Myotis emarginatus (E.Geoffroy, 1806)" "Myotis" "Vespertilionidae" "Chiroptera" "Mammalia" "Chordata" "Mammals" "SPEED2ZERO" "INN" "No" "EN" "LC" "CRITICALLY_ENDANGERED" 1 0 0 0 1 0 1 1 0 0 1 1 0 0 0 0 0 1 0 1 1 0 0 0 7247900 7.7 55 0.9925 "Viviparous" 1.19156164383562 1.5 22.7 "Nocturnal" "Carnivorous" 1 0 0 0 0 0 0 1 4 7 0.006934563 0.151275441 0.055934157 0.064756836 12.72041207 617.3264584 7356.1581 47.10186852 692.8778667 NA 2 NA
"Myotis myotis" "Myotis myotis (Borkhausen, 1797)" "SPECIES" "accepted" "Myotis myotis (Borkhausen, 1797)" "Myotis" "Vespertilionidae" "Chiroptera" "Mammalia" "Chordata" "Mammals" "SPEED2ZERO" "INN" "No" "VU" "LC" "CRITICALLY_ENDANGERED" 1 0 0 0 1 0 1 1 0 0 1 0 1 0 0 0 0 1 0 1 1 0 0 0 5190900 34 79 1.375 "Viviparous" 1.23506849315069 2 22 "Nocturnal" "Carnivorous" 1 0 0 0 0 0 0 1 4 7 0.008707277 0.184216107 0.068247783 0.001061387 10.94774979 744.2938312 6835.411758 33.42758741 508.6819767 NA 2 47.95
"Myotis mystacinus" "Myotis mystacinus (Kuhl, 1817)" "SPECIES" "accepted" "Myotis mystacinus (Kuhl, 1817)" "Myotis" "Vespertilionidae" "Chiroptera" "Mammalia" "Chordata" "Mammals" "SPEED2ZERO" "INN" "No" "LC" "LC" "VULNERABLE" 1 0 0 0 1 0 1 1 0 0 1 1 1 0 0 0 0 1 0 1 1 0 0 0 7284200 6 48 1 "Viviparous" 1 1.24931506849315 24 "Nocturnal" "Carnivorous" 1 0 0 0 0 0 0 1 6 11 0.007081977 0.139073429 0.059916333 0.002057651 8.143089619 733.3798091 7565.435305 29.21846788 385.8896619 NA 4 NA
"Myotis nattereri" "Myotis nattereri (Kuhl, 1817)" "SPECIES" "accepted" "Myotis nattereri (Kuhl, 1817)" "Myotis" "Vespertilionidae" "Chiroptera" "Mammalia" "Chordata" "Mammals" "SPEED2ZERO" "INN" "No" "NT" "LC" "CRITICALLY_ENDANGERED" 1 0 0 0 1 1 1 1 0 1 1 1 1 0 0 0 0 1 0 1 1 0 0 0 8954000 7.1 55.5 0.995 "Viviparous" NA NA 23.7 "Nocturnal" "Carnivorous" 1 0 0 0 0 0 0 1 6 15 0.007751178 0.174555468 0.066698847 0.008189699 9.866677662 718.9077781 7175.506895 32.77652996 407.7336558 NA 2 8.27
