"Species" "scientificName" "taxonRank" "GBIF_status" "GBIF_accepted" "Genus" "Family" "Order" "Class" "Phylum" "Group" "Source" "originCH" "originEUR" "swissRedListCategory" "europeanRegionalRedListCategory" "iucnRedListCategory" "EcoTer" "EcoFresh" "EcoMar" "Fos" "Ter" "Aqu" "Arb" "Aer" "Habitat_water" "Habitat_wetlands" "Habitat_rocks" "Habitat_grassland" "Habitat_forests" "Habitat_deciduous" "Habitat_coniferous" "Habitat_mixed" "Habitat_pioneer" "Habitat_urban" "Habitat_green_urban" "Habitat_agricultural" "Habitat_bushes" "Habitat_transitional" "Habitat_heathland" "Habitat_sand" "RangeSize_km2" "THALLUS_type1" "THALLUS_type2" "THALLUS_type3" "THALLUS_type4" "THA_Morpho_type1" "THA_Morpho_type2" "THA_Morpho_type3" "THA_Morpho_type4" "THA_Morpho_type5" "THA_Morpho_type6" "THA_Morpho_type7" "THA_Morpho_type8" "THA_Morpho_type9" "THA_Morpho_type10" "THA_Morpho_type11" "THA_Morpho_type12" "THA_Morpho_type13" "THA_Morpho_type14" "THA_Growth1" "THA_Growth2" "THA_Growth3" "THA_Growth4" "THA_Growth5" "THA_Growth6" "THA_Growth7" "THA_Growth8" "THA_Growth9" "THA_Growth10" "THA_Growth11" "THA_Growth12" "THA_Pruinosity" "THA_Cilia" "THA_UpCol_black" "THA_UpCol_brown" "THA_UpCol_white" "THA_UpCol_yellow" "THA_UpCol_grey" "THA_UpCol_red" "THA_UpCol_green" "THA_UpCol_blue" "THA_LowCol_black" "THA_LowCol_brown" "THA_LowCol_white" "THA_LowCol_yellow" "THA_LowCol_grey" "THA_LowCol_red" "THA_LowCol_green" "THA_LowCol_blue" "THA_Rhizines" "THA_Rhizines_type1" "THA_Rhizines_type2" "THA_Rhizines_type3" "THA_Rhizines_type4" "THA_Rhizines_type5" "THA_Rhizines_type6" "THA_Rhizines_type7" "THA_Isidia" "THA_Soredia" "Ascomata" "ASCOMA_type1" "ASCOMA_type2" "ASCOMA_type3" "ASCM_link1" "ASCM_link2" "ASCM_link3" "ASCM_link4" "ASCM_link5" "ASCM_Paraphyses" "ASCOPORES_mean" "ASCP_PigmentCol1" "ASCP_PigmentCol2" "ASCP_PigmentCol3" "ASCP_PigmentCol4" "ASCP_PigmentCol5" "ASCP_PigmentCol6" "ASCP_PigmentCol7" "ASCP_PigmentCol8" "ASCP_PigmentCol9" "ASCP_PigmentCol10" "ASCP_PigmentCol11" "ASCP_PigmentCol12" "ASCP_Septa" "ASCP_Septa_type1" "ASCP_Septa_type2" "ASCP_TransSepta_lower" "ASCP_TransSepta_mean" "ASCP_TransSepta_upper" "ASCP_Perispore_type1" "ASCP_Perispore_type2" "ASCP_Perispore_type3" "ASCP_Perispore_type4" "ASCP_Perispore_type5" "PPhotobiont" "SPhotobiont" "PPhotobiont_type1" "PPhotobiont_type2" "PPhotobiont_type3" "Life_type1" "Life_type2" "Life_type3" "Life_type4" "Life_type5" "Substrate" "Substrate_type1" "Substrate_type2" "Substrate_type3" "Substrate_type4" "Substrate_type5" "Substrate_type6" "Substrate_type7" "Substrate_type8" "Substrate_type9" "EIV_Light" "EIV_Temp" "EIV_Moisture" "EIV_pH" "EIV_Eutroph" "CH_status" "MISSING_ALL_TRAITS"
"Staurothele guestphalica" "Staurothele guestphalica (J.Lahm ex Körb.) Arnold" "SPECIES" "accepted" "Staurothele guestphalica (J.Lahm ex Körb.) Arnold" "Staurothele" "Verrucariaceae" "Verrucariales" "Eurotiomycetes" "Ascomycota" "Lichens" "InfoSpecies" NA NA NA NA "NOT_EVALUATED" 1 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 NA 14359459.653994 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 "epruinose" "absent" 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 "absent" 1 0 0 0 0 0 0 "absent" "absent" "absent, present" 0 0 1 1 0 0 0 0 "absent" 8.32 1 0 0 0 0 0 0 0 0 0 0 0 "present" 0 1 8.04 9.08 4.52 1 0 0 0 0 "present" "absent" 0 1 0 0 0 0 1 0 "G" 0 0 0 0 0 0 1 0 1 0.657777777777778 0.728888888888889 0.586666666666667 0.831111111111111 0.49 "NE" "NO"
"Staurothele hymenogonia" "Staurothele hymenogonia (Nyl.) Th.Fr." "SPECIES" "synonym" "Nesothele hymenogonia (Nyl.) Orange" "Nesothele" "Verrucariaceae" "Verrucariales" "Eurotiomycetes" "Ascomycota" "Lichens" "InfoSpecies" NA NA NA NA "NOT_EVALUATED" 1 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 NA 10135491.695818 1 1 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 "epruinose" "absent" 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 "absent" 1 0 0 0 0 0 0 "absent" "present" "absent, present" 0 0 1 0 1 0 0 0 "absent" 7.76 1 0 0 0 0 0 0 0 0 0 0 0 "present" 0 1 7 8.32 3 1 0 0 0 0 "present" "absent" 0 1 0 0 0 0 1 0 "G" 0 0 0 0 0 0 1 0 1 0.653333333333334 0.773333333333333 0.488888888888889 0.782222222222222 0.55 "NE" "NO"
"Staurothele rufa" "Staurothele rufa (A.Massal.) Zschacke" "SPECIES" "accepted" "Staurothele rufa (A.Massal.) Zschacke" "Staurothele" "Verrucariaceae" "Verrucariales" "Eurotiomycetes" "Ascomycota" "Lichens" "InfoSpecies" NA NA NA NA NA 1 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 NA 8896802.1375655 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 "epruinose" "absent" 0 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 "absent" 1 0 0 0 0 1 0 "absent" "absent" "absent, present" 0 0 1 0 1 1 0 0 "absent" 2 0 0 0 0 1 0 1 0 0 0 1 0 "present" 0 1 8.04 9.32 4.68 1 0 0 0 0 "present" "absent" 0 1 0 0 0 0 1 0 "G" 0 0 0 0 0 0 1 0 1 0.635555555555556 0.742222222222222 0.493333333333333 0.795555555555556 0.555 "NE" "NO"
"Staurothele rugulosa" "Staurothele rugulosa (A.Massal.) Arnold" "SPECIES" "synonym" "Nesothele rugulosa (A.Massal.) Orange" "Nesothele" "Verrucariaceae" "Verrucariales" "Eurotiomycetes" "Ascomycota" "Lichens" "InfoSpecies" NA NA NA NA NA 1 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 NA 11346092.6391171 0 1 1 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 "epruinose" "absent" 0 1 0 1 1 0 1 0 0 0 0 0 0 0 0 0 "absent" 1 0 0 0 0 1 0 "absent" "absent" "absent, present" 0 0 1 1 1 0 0 0 "absent" 7.52 1 0 0 0 1 0 0 0 0 0 0 0 "present" 0 1 7.08 7 4.48 1 0 0 0 0 "present" "absent" 0 1 0 0 0 0 1 0 "G" 0 0 0 0 0 0 1 0 1 0.648888888888889 0.542222222222222 0.493333333333333 0.84 0.52 "NE" "NO"
"Staurothele rupifraga" "Staurothele rupifraga (A.Massal.) Arnold" "SPECIES" "accepted" "Staurothele rupifraga (A.Massal.) Arnold" "Staurothele" "Verrucariaceae" "Verrucariales" "Eurotiomycetes" "Ascomycota" "Lichens" "InfoSpecies" NA NA NA NA "NOT_EVALUATED" 1 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 NA 11449122.5026808 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 "epruinose" "absent" 0 1 0 0 1 0 0 1 0 1 0 0 0 0 0 0 "absent" 1 0 0 0 0 1 0 "absent" "absent" "absent, present" 0 0 1 1 0 0 0 0 "absent" 3.04 0 0 0 0 0 0 0 0 0 0 1 0 "present" 0 1 8.56 12 5.56 1 0 0 0 0 "present" "absent" 0 1 0 0 0 0 1 0 "G" 0 0 0 0 0 0 1 0 1 0.653333333333334 0.671111111111111 0.528888888888889 0.826666666666667 0.48 "NE" "NO"
"Staurothele solvens" "Staurothele solvens (Anzi) Zsch." "SPECIES" "accepted" "Staurothele solvens (Anzi) Zsch." "Staurothele" "Verrucariaceae" "Verrucariales" "Eurotiomycetes" "Ascomycota" "Lichens" "InfoSpecies" NA NA NA NA NA 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 14216637.1684317 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 "epruinose" "absent" 0 1 0 0 1 0 0 0 1 0 0 0 0 0 0 0 "absent" 1 0 0 0 0 1 0 "absent" "absent" "absent, present" 0 0 1 0 1 0 0 0 "absent" 7.56 1 0 0 0 0 0 0 0 0 0 0 0 "present" 1 1 10.04 5.44 4.6 1 0 0 0 0 "present" "absent" 0 1 0 0 0 0 1 0 "G" 0 0 0 0 0 0 0 0 0 0.64 0.586666666666667 0.546666666666667 0.657777777777778 0.345 "DD" "YES"
"Staurothele solvens subsp. fusca" "Staurothele solvens var. fusca Asta, Clauzade & Cl.Roux, 1973" "SUBSPECIES" "accepted" "Staurothele solvens var. fusca Asta, Clauzade & Cl.Roux, 1973" "Staurothele" "Verrucariaceae" "Verrucariales" "Eurotiomycetes" "Ascomycota" "Lichens" "InfoSpecies" NA NA NA NA "NOT_FOUND" 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 11618152.0527803 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 "epruinose" "absent" 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 "absent" 1 0 0 0 0 1 0 "absent" "absent" "absent, present" 0 0 1 1 1 0 0 0 "absent" 6.88 1 0 0 0 0 0 0 0 0 0 0 0 "present" 0 1 10.68 5.76 4.92 1 0 0 0 0 "present" "absent" 0 1 0 0 0 0 1 0 "G" 0 0 0 0 0 0 0 0 0 0.68 0.644444444444444 0.582222222222222 0.671111111111111 0.425 "DD" "YES"
"Staurothele solvens subsp. intermedia" "Staurothele solvens var. intermedia Cl.Roux & Vivant, 1974" "SUBSPECIES" "accepted" "Staurothele solvens var. intermedia Cl.Roux & Vivant, 1974" "Staurothele" "Verrucariaceae" "Verrucariales" "Eurotiomycetes" "Ascomycota" "Lichens" "InfoSpecies" NA NA NA NA "NOT_FOUND" 1 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 NA 14013418.2244684 1 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 "epruinose" "absent" 0 1 0 0 1 0 0 0 1 0 0 0 0 0 0 0 "present" 1 0 0 0 0 1 0 "absent" "absent" "absent, present" 0 0 1 0 1 0 0 0 "absent" 6.32 1 0 0 0 0 0 0 0 0 0 0 0 "present" 1 1 8.32 5.88 4.44 1 0 0 0 0 "present" "absent" 0 1 0 0 0 0 1 0 "G" 0 0 0 0 0 0 1 0 0 0.64 0.671111111111111 0.533333333333333 0.706666666666667 0.495 "NE" "YES"
"Staurothele solvens subsp. solvens" "Staurothele solvens var. solvens" "SUBSPECIES" "accepted" "Staurothele solvens var. solvens" "Staurothele" "Verrucariaceae" "Verrucariales" "Eurotiomycetes" "Ascomycota" "Lichens" "InfoSpecies" NA NA NA NA "NOT_FOUND" 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 13640106.5084759 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 "epruinose" "absent" 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 "absent" 1 0 0 0 0 1 0 "absent" "absent" "absent, present" 0 0 1 1 1 0 0 0 "absent" 6.08 1 0 0 0 0 0 0 0 0 0 0 0 "present" 0 1 8.36 7.08 5.68 1 0 0 0 0 "present" "absent" 0 1 0 0 0 0 1 0 "G" 0 0 0 0 0 0 0 0 0 0.657777777777778 0.542222222222222 0.484444444444444 0.711111111111111 0.405 "DD" "YES"
"Staurothele solvens var. fusca" "Staurothele solvens var. fusca Asta, Clauzade & Cl.Roux, 1973" "VARIETY" "accepted" "Staurothele solvens var. fusca Asta, Clauzade & Cl.Roux, 1973" "Staurothele" "Verrucariaceae" "Verrucariales" "Eurotiomycetes" "Ascomycota" "Lichens" "FaunaEuropeae" NA NA NA NA "NOT_FOUND" 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 10416705.7191084 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 "epruinose" "absent" 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 "absent" 1 0 0 0 0 1 0 "absent" "absent" "absent, present" 0 0 1 0 1 0 0 0 "absent" 8.08 1 0 0 0 0 0 0 0 0 0 0 0 "present" 1 0 8.28 4.52 3.96 1 0 0 0 0 "present" "absent" 0 1 0 0 0 0 1 0 "G" 0 0 0 0 0 0 0 0 0 0.631111111111111 0.617777777777778 0.573333333333333 0.666666666666667 0.455 "DD" "YES"
"Staurothele solvens var. intermedia" "Staurothele solvens var. intermedia Cl.Roux & Vivant, 1974" "VARIETY" "accepted" "Staurothele solvens var. intermedia Cl.Roux & Vivant, 1974" "Staurothele" "Verrucariaceae" "Verrucariales" "Eurotiomycetes" "Ascomycota" "Lichens" "FaunaEuropeae" NA NA NA NA "NOT_FOUND" 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 8840499.0840387 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 "epruinose" "absent" 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 "absent" 1 0 0 0 0 1 0 "absent" "absent" "absent, present" 0 0 1 0 1 0 0 0 "absent" 6.56 1 0 0 0 0 0 0 0 0 0 0 0 "present" 1 0 7.36 5.32 5.04 1 0 0 0 0 "present" "absent" 0 1 0 0 0 0 1 0 "G" 0 0 0 0 0 0 0 0 0 0.613333333333334 0.568888888888889 0.515555555555555 0.631111111111111 0.365 "DD" "YES"
"Staurothele solvens var. solvens" "Staurothele solvens var. solvens" "VARIETY" "accepted" "Staurothele solvens var. solvens" "Staurothele" "Verrucariaceae" "Verrucariales" "Eurotiomycetes" "Ascomycota" "Lichens" "FaunaEuropeae" NA NA NA NA "NOT_FOUND" 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 11221236.3039529 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 "epruinose" "absent" 0 1 0 0 1 0 0 0 1 1 0 0 0 0 0 0 "absent" 1 0 0 0 0 1 0 "absent" "absent" "absent, present" 0 0 1 1 1 0 0 0 "absent" 6.64 1 0 0 0 0 0 0 0 0 0 0 0 "present" 1 0 7.64 5.28 4.96 1 0 0 0 0 "present" "absent" 0 1 0 0 0 0 1 0 "G" 0 0 0 0 0 0 0 0 0 0.648888888888889 0.631111111111111 0.475555555555555 0.613333333333333 0.345 "DD" "YES"
"Staurothele succedens" "Staurothele succedens (Rehm) Arnold" "SPECIES" "synonym" "Nesothele succedens (Rehm) Orange" "Nesothele" "Verrucariaceae" "Verrucariales" "Eurotiomycetes" "Ascomycota" "Lichens" "InfoSpecies" NA NA NA NA "NOT_EVALUATED" 1 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 NA 11732309.3007546 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 "epruinose" "absent" 1 1 0 0 1 0 1 0 0 0 0 0 0 0 0 0 "absent" 1 0 0 0 0 0 0 "absent" "absent" "absent, present" 0 0 1 0 0 1 0 0 "absent" 6.8 1 0 0 0 1 0 0 0 0 0 0 0 "present" 0 1 7 9 4.04 1 0 0 0 0 "present" "absent" 0 1 0 0 0 0 1 0 "G" 0 0 0 0 0 0 1 0 1 0.6 0.56 0.542222222222222 0.835555555555556 0.51 "NE" "NO"
"Steinia geophana" "Steinia geophana (Nyl.) Stein" "SPECIES" "accepted" "Steinia geophana (Nyl.) Stein" "Steinia" "Aphanopsidaceae" "Lecanorales" "Lecanoromycetes" "Ascomycota" "Lichens" "InfoSpecies" NA NA NA NA "LEAST_CONCERN" 1 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 NA 13299493.8131754 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 "epruinose" "absent" 0 1 0 1 1 0 1 0 0 0 0 0 0 0 0 0 "absent" 1 0 0 0 0 0 0 "absent" "present" "absent, present" 1 0 0 0 0 1 0 0 "present" 34.4 1 0 0 0 0 0 0 0 0 0 0 0 "absent" 1 0 5.2 1.28 2.28 1 0 0 0 0 "present" "absent" 0 1 0 0 0 0 1 0 "G" 0 0 0 0 0 1 0 0 0 0.733333333333334 0.582222222222222 0.711111111111111 0.377777777777778 0.26 "LC" "NO"
"Stenhammarella turgida" "Stenhammarella turgida (Ach.) Hertel" "SPECIES" "accepted" "Stenhammarella turgida (Ach.) Hertel" "Stenhammarella" "Lecideaceae" "Lecideales" "Lecanoromycetes" "Ascomycota" "Lichens" "InfoSpecies" NA NA NA NA NA 1 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 NA 11112744.2663639 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 "epruinose" "absent" 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 "absent" 1 0 0 0 0 0 0 "absent" "present" "absent, present" 1 0 0 0 0 1 0 0 "present" 7.6 1 0 0 0 0 0 0 0 0 0 0 0 "absent" 1 0 2.68 1.08 1.24 1 0 0 0 0 "present" "absent" 0 1 0 0 0 0 1 0 "G" 0 0 0 0 0 0 1 0 1 0.764444444444445 0.875555555555556 0.417777777777778 0.822222222222222 0.545 "NE" "NO"
"Stenocybe major" "Stenocybe major Körb." "SPECIES" "accepted" "Stenocybe major Körb." "Stenocybe" "Mycocaliciaceae" "Mycocaliciales" "Eurotiomycetes" "Ascomycota" "Lichens" "InfoSpecies" "INN" NA "NE" NA NA 1 0 0 0 1 0 1 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 NA 17377865.2502119 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 "epruinose" "absent" 0 0 0 0 1 0 1 0 0 0 1 0 0 0 0 0 "absent" 1 0 0 0 0 0 0 "absent" "present" "absent, present" 1 0 0 0 0 0 0 1 "present" 8 0 0 0 0 0 0 1 0 0 0 1 0 "present" 1 0 5.08 3 2.6 0 0 0 1 0 "absent" "absent" 0 1 0 1 0 0 0 1 "R" 0 0 1 1 0 0 0 0 0 0.333333333333333 0.333333333333333 0.888888888888889 0.222222222222222 0 "NE" "NO"
"Stenocybe major var. major" NA "VARIETY" NA "unresolved_accepted_20409" "Stenocybe" "Mycocaliciaceae" "Mycocaliciales" "Eurotiomycetes" "Ascomycota" "Lichens" "InfoSpecies" "INN" NA NA NA NA 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 9876102.18530621 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 "epruinose" "absent" 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 "absent" 1 0 0 0 0 0 0 "absent" "present" "absent, present" 1 0 0 0 0 0 0 0 "present" 8 1 0 0 0 0 0 0 0 0 0 0 0 "absent" 1 0 6.2 2.32 2.92 1 0 0 0 0 "present" "absent" 0 1 0 0 0 0 1 0 "G" 0 0 0 0 0 0 0 0 0 0.604444444444445 0.462222222222222 0.626666666666667 0.493333333333333 0.205 "NE" "YES"
"Stenocybe pullatula" "Stenocybe pullatula (Ach.) Stein" "SPECIES" "accepted" "Stenocybe pullatula (Ach.) Stein" "Stenocybe" "Mycocaliciaceae" "Mycocaliciales" "Eurotiomycetes" "Ascomycota" "Lichens" "SPEED2ZERO" "INN" NA "NE" NA "LEAST_CONCERN" 1 0 0 0 0 1 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 12755897.2164052 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 "epruinose" "absent" 0 0 0 0 1 0 1 0 0 0 1 0 0 0 0 0 "absent" 1 0 0 0 0 0 0 "absent" "present" "absent, present" 1 0 0 0 0 0 0 1 "present" 8 0 0 0 0 1 0 1 0 0 0 0 0 "present" 1 0 3 1.84 1 0 0 0 1 0 "absent" "absent" 0 1 0 1 0 0 0 0 "R" 0 0 0 1 1 0 0 0 0 0.666666666666667 0.333333333333333 0.555555555555556 0.222222222222222 0.125 "NE" "NO"
"Stereocaulon alpinum" "Stereocaulon alpinum Laurer" "SPECIES" "accepted" "Stereocaulon alpinum Laurer" "Stereocaulon" "Stereocaulaceae" "Lecanorales" "Lecanoromycetes" "Ascomycota" "Lichens" "SPEED2ZERO" "INN" NA "LC" NA "DATA_DEFICIENT" 1 0 0 1 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 NA 12652210.6764853 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 "epruinose" "absent" 0 0 1 0 1 0 0 0 0 0 1 0 0 0 0 0 "absent" 1 0 0 0 0 0 0 "absent" "absent" "absent, present" 1 0 0 0 0 0 0 0 "present" 8 1 0 0 0 0 0 0 0 0 0 0 0 "present" 1 0 6.52 1.32 3.6 1 0 0 0 0 "present" "absent, present" 0 1 0 0 0 0 1 0 "E" 0 0 0 0 0 1 0 0 0 0.777777777777778 0.111111111111111 0.666666666666667 0.222222222222222 0 "LC" "NO"
"Stereocaulon alpinum f. alpinum" "Stereocaulon alpinum f. alpinum" "FORM" "synonym" "Stereocaulon alpinum Laurer" "Stereocaulon" "Stereocaulaceae" "Lecanorales" "Lecanoromycetes" "Ascomycota" "Lichens" "FaunaEuropeae" "INN" NA "NE" NA "NOT_EVALUATED" 1 0 0 1 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 NA 13406599.7544623 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 "epruinose" "absent" 0 0 1 0 1 0 0 0 0 0 1 0 0 0 0 0 "absent" 1 0 0 0 0 0 0 "absent" "absent" "absent, present" 1 0 0 0 1 0 0 0 "present" 8 1 0 0 0 0 0 0 0 0 0 0 0 "present" 1 0 6.48 1.16 3.04 1 0 0 0 0 "present" "absent, present" 0 1 0 0 0 0 1 0 "E" 0 0 0 0 0 1 0 0 0 0.777777777777778 0.111111111111111 0.666666666666667 0.222222222222222 0 "LC" "NO"
"Stereocaulon alpinum subsp. alpinum" "Stereocaulon alpinum var. alpinum" "SUBSPECIES" "synonym" "Stereocaulon alpinum Laurer" "Stereocaulon" "Stereocaulaceae" "Lecanorales" "Lecanoromycetes" "Ascomycota" "Lichens" "InfoSpecies" "INN" NA "NE" NA "NOT_EVALUATED" 1 0 0 1 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 NA 10654751.4473191 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 "epruinose" "absent" 0 0 1 0 1 0 0 0 0 0 1 0 0 0 0 0 "absent" 1 0 0 0 0 0 0 "absent" "absent" "absent, present" 1 0 0 0 1 0 0 0 "present" 8 1 0 0 0 0 0 0 0 0 0 0 0 "present" 1 0 5.88 1.4 3.12 1 0 0 0 0 "present" "absent, present" 0 1 0 0 0 0 1 0 "E" 0 0 0 0 0 1 0 0 0 0.777777777777778 0.111111111111111 0.666666666666667 0.222222222222222 0 "LC" "NO"
"Stereocaulon alpinum subsp. erectum" "Stereocaulon alpinum var. erectum Frey" "SUBSPECIES" "synonym" "Stereocaulon alpinum Laurer" "Stereocaulon" "Stereocaulaceae" "Lecanorales" "Lecanoromycetes" "Ascomycota" "Lichens" "InfoSpecies" "INN" NA "NE" NA "NOT_EVALUATED" 1 0 0 1 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 NA 8624742.72390236 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 "epruinose" "absent" 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 "absent" 1 0 0 0 0 0 0 "absent" "absent" "absent, present" 1 0 0 0 0 0 0 0 "present" 8 1 0 0 0 0 0 0 0 0 0 0 0 "present" 1 0 6.92 1.12 3.8 1 0 0 0 0 "present" "absent, present" 0 1 0 0 0 0 1 0 "E" 0 0 0 0 0 1 0 0 0 0.777777777777778 0.111111111111111 0.666666666666667 0.222222222222222 0 "LC" "NO"
"Stereocaulon alpinum var. alpinum" "Stereocaulon alpinum var. alpinum" "VARIETY" "synonym" "Stereocaulon alpinum Laurer" "Stereocaulon" "Stereocaulaceae" "Lecanorales" "Lecanoromycetes" "Ascomycota" "Lichens" "InfoSpecies" "INN" NA "NE" NA "NOT_EVALUATED" 1 0 0 1 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 NA 10899690.1009568 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 "epruinose" "absent" 0 0 1 0 1 0 0 0 0 0 1 0 0 0 0 0 "absent" 1 0 0 0 0 0 0 "absent" "absent" "absent, present" 1 0 0 0 0 0 0 0 "present" 8 1 0 0 0 0 0 0 0 0 0 0 0 "present" 1 0 6.04 1.2 3.04 1 0 0 0 0 "present" "absent, present" 0 1 0 0 0 0 1 0 "E" 0 0 0 0 0 1 0 0 0 0.777777777777778 0.111111111111111 0.666666666666667 0.222222222222222 0 "LC" "NO"
"Stereocaulon alpinum var. erectum" "Stereocaulon alpinum var. erectum Frey" "VARIETY" "synonym" "Stereocaulon alpinum Laurer" "Stereocaulon" "Stereocaulaceae" "Lecanorales" "Lecanoromycetes" "Ascomycota" "Lichens" "InfoSpecies" "INN" NA "NE" NA "NOT_EVALUATED" 1 0 0 1 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 NA 13374863.3590065 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 "epruinose" "absent" 0 0 1 0 1 0 0 0 0 0 1 0 0 0 0 0 "absent" 1 0 0 0 0 0 0 "absent" "absent" "absent, present" 1 0 0 0 1 0 0 0 "present" 8 1 0 0 0 0 0 0 0 0 0 0 0 "present" 1 0 5.72 1.56 2.92 1 0 0 0 0 "present" "absent, present" 0 1 0 0 0 0 1 0 "E" 0 0 0 0 0 1 0 0 0 0.777777777777778 0.111111111111111 0.666666666666667 0.222222222222222 0 "LC" "NO"
