"Species" "scientificName" "taxonRank" "GBIF_status" "GBIF_accepted" "Genus" "Family" "Order" "Class" "Phylum" "Group" "Source" "originCH" "originEUR" "swissRedListCategory" "europeanRegionalRedListCategory" "iucnRedListCategory" "EcoTer" "EcoFresh" "EcoMar" "Fos" "Ter" "Aqu" "Arb" "Aer" "Habitat_water" "Habitat_wetlands" "Habitat_rocks" "Habitat_grassland" "Habitat_forests" "Habitat_deciduous" "Habitat_coniferous" "Habitat_mixed" "Habitat_pioneer" "Habitat_urban" "Habitat_green_urban" "Habitat_agricultural" "Habitat_bushes" "Habitat_transitional" "Habitat_heathland" "Habitat_sand" "RangeSize_km2" "BodyLength_max" "BEl" "VEp" "REs" "OGp" "RMl" "BLs" "PFv" "PFs" "CPt" "Litter_size" "CAT_Litter_size" "Age_at_maturity_y" "CAT_Age_at_maturity_y" "Longevity_max_y" "CAT_Longevity_max_y" "Diet" "Diet_Inv" "Diet_Vert" "Diet_Eggs" "Diet_Scav" "Diet_Phyto" "Diet_Plant" "Diet_Parasit" "Diet_Other" "Habitat" "Feeding_habitat" "Reprod_habitat" "Spawning_habitat" "Flow_habitat" "Salt_habitat" "MinTemp" "MaxTemp" "AnnuMeanTemp" "Migration_type" "Migration_dist" "MISSING_ALL_TRAITS"
"Liza ramada" "Liza ramada (Risso, 1827)" "SPECIES" "synonym" "Chelon ramada (Risso, 1827)" "Chelon" "Mugilidae" "Mugiliformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "EEA" NA "No" NA "LC" "VULNERABLE" 0 1 NA 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 4399451.2261045 474.6 4.47471999108 0.61805054772 0.44121325104 0.55033702688 0.42209222756 0.53563921288 0.53057287508 0.18380030736 3.08825597636 115761.96 "fe3" 2.38 "ma4" 8.76 "ls2" "Omnivorous" 1 1 0 0 0 0 0 0 "pelagic" "ben" "phylith" "eury" "limno" "fbm" -8.844 28.708 9.688 "dia" "short" "NO"
"Liza saliens" "Liza saliens (Risso, 1810)" "SPECIES" "synonym" "Chelon saliens (Risso, 1810)" "Chelon" "Mugilidae" "Mugiliformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "EEA" NA "No" NA "LC" "NEAR_THREATENED" 0 1 NA 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 3677260.11779788 457.32 4.15848603624 0.59060803012 0.43782983972 0.529298353 0.39617560108 0.49874926496 0.56479128608 0.18436257332 2.98598211936 82513.56 "fe3" 2.26 "ma3" 7 "ls2" "Omnivorous" 1 1 0 0 0 0 0 0 "demersal" "ben" "phylith" "eury" "limno" "brm" -8.16 29.308 10.522 "dia" "short" "NO"
"Lota lota" "Lota lota (Linnaeus, 1758)" "SPECIES" "accepted" "Lota lota (Linnaeus, 1758)" "Lota" "Gadinae" "Gadiformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "SPEED2ZERO" "INN" "No" "LC" "LC" "REGIONALLY_EXTINCT" 0 1 NA 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 14737660 1520 7.373325701 0.773211219 0.481078462 0.524813967 0.782215076 0.649656554 0.658757871 0.123253268 1.758428693 1362000 "fe3" 3 "ma4" 20 "ls3" "Carnivorous" 1 1 1 0 0 0 0 0 "demersal" "ben" "lithpel" "eury" "eury" "frb" -7.672 30.276 11.356 "pot" "medium" "NO"
"Luciobarbus albanicus" "Luciobarbus albanicus (Steindachner, 1870)" "SPECIES" "accepted" "Luciobarbus albanicus (Steindachner, 1870)" "Luciobarbus" "Cyprinidae" "Cypriniformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "EEA" NA "Yes" NA "LC" "LEAST_CONCERN" 0 1 NA 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 28875.8790047439 476.92 4.35293575052 0.37310868296 0.37154429604 0.08213126944 0.40164905276 0.48127287064 0.21947128324 0.15258712252 2.3254500464 802950.76 "fe1" 3.72 "ma3" 15.8 "ls2" "Carnivorous" 1 1 0 0 0 0 0 0 "bentic" "ben" "lith" "rheo" "limno" "fre" -8.964 29.436 10.562 "nom" "short" "NO"
"Luciobarbus bocagei" "Luciobarbus bocagei (Steindachner, 1864)" "SPECIES" "accepted" "Luciobarbus bocagei (Steindachner, 1864)" "Luciobarbus" "Cyprinidae" "Cypriniformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "EEA" NA "Yes" NA "LC" "LEAST_CONCERN" 0 1 NA 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 231626.438692172 800 4.385258372 0.379271152 0.31249892 0 0.423677251 0.517755822 0.273040505 0.16972449 2.14656011 47166.52 "fe1" 3.68 "ma3" 10.2 "ls2" "Carnivorous" 1 1 0 0 0 0 0 0 "bentic" "ben" "lith" "rheo" "limno" "fre" -8.192 29.972 11.016 "nom" "short" "NO"
"Luciobarbus brachycephalus" "Luciobarbus brachycephalus (Kessler, 1872)" "SPECIES" "accepted" "Luciobarbus brachycephalus (Kessler, 1872)" "Luciobarbus" "Cyprinidae" "Cypriniformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "EEA" NA "No" NA "CR" "VULNERABLE" 0 1 NA 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 1623772.60101715 1050 4.510692407 0.19254066 0.305061918 0 0.645403868 0.229648341 0.270287222 0.151362656 1.990163107 923276.2 "fe1" 6.04 "ma3" 27.24 "ls3" "Carnivorous" 1 1 0 0 0 0 0 0 "bentic" "ben" "lith" "rheo" "limno" "fre" -7.36 29.804 11.454 "nom" "short" "NO"
"Luciobarbus capito" "Luciobarbus capito (Güldenstädt, 1773)" "SPECIES" "accepted" "Luciobarbus capito (Güldenstädt, 1773)" "Luciobarbus" "Cyprinidae" "Cypriniformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "EEA" NA "No" NA "VU" "VULNERABLE" 0 1 NA 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 1327705.0719906 1050 3.920199818 0.40156957 0.301487179 0.216290079 0.653615385 0.291214289 0.373530861 0.160761599 2.08848948 40370.24 "fe1" 2.78 "ma3" 8.02 "ls2" "Carnivorous" 1 1 0 0 0 0 0 0 "bentic" "ben" "lith" "rheo" "limno" "fre" -7.648 30.064 11.818 "nom" "short" "NO"
"Luciobarbus comizo" "Luciobarbus comizo (Steindachner, 1864)" "SPECIES" "accepted" "Luciobarbus comizo (Steindachner, 1864)" "Luciobarbus" "Cyprinidae" "Cypriniformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "EEA" NA "Yes" NA "VU" "VULNERABLE" 0 1 NA 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 234685.59715526 800 4.062545573 0.387630208 0.40536706 0 0.491858878 0.481816406 0.23141276 0.173201583 2.737754098 153595.84 "fe1" 4.22 "ma3" 13.76 "ls2" "Carnivorous" 1 1 0 0 0 0 0 0 "bentic" "ben" "lith" "rheo" "limno" "fre" -7.968 28.86 9.684 "nom" "short" "NO"
"Luciobarbus graecus" "Luciobarbus graecus (Steindachner, 1895)" "SPECIES" "accepted" "Luciobarbus graecus (Steindachner, 1895)" "Luciobarbus" "Cyprinidae" "Cypriniformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "EEA" NA "Yes" NA "EN" "ENDANGERED" 0 1 NA 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 8611.61515483062 500 4.121010621 0.295288795 0.282042254 0 0.406507042 0.461500462 0.215891216 0.153977675 2.182302726 749069 "fe1" 7.04 "ma3" 22.96 "ls2" "Carnivorous" 1 1 0 0 0 0 0 0 "bentic" "ben" "lith" "rheo" "limno" "fre" -9.5 29.596 10.632 "nom" "short" "NO"
"Luciobarbus graellsii" "Luciobarbus graellsii (Steindachner, 1866)" "SPECIES" "accepted" "Luciobarbus graellsii (Steindachner, 1866)" "Luciobarbus" "Cyprinidae" "Cypriniformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "EEA" NA "Yes" NA "LC" "LEAST_CONCERN" 0 1 NA 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 127189.615602553 800 3.608454416 0.317674074 0.328947368 0 0.386986842 0.429847235 0.270724575 0.16815047 2.001573651 1458342.2 "fe1" 8.16 "ma3" 23.88 "ls3" "Carnivorous" 1 1 0 0 0 0 0 0 "bentic" "ben" "lith" "rheo" "limno" "fre" -7.34 30.06 10.622 "nom" "short" "NO"
"Luciobarbus guiraonis" "Luciobarbus guiraonis (Steindachner, 1866)" "SPECIES" "accepted" "Luciobarbus guiraonis (Steindachner, 1866)" "Luciobarbus" "Cyprinidae" "Cypriniformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "EEA" NA "Yes" NA "VU" "VULNERABLE" 0 1 NA 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 63659.4508924948 500 4.561782385 0.372912308 0.361380439 0 0.533692886 0.488019104 0.266263484 0.144170382 2.88542623 53825.84 "fe1" 3.52 "ma3" 12.44 "ls2" "Carnivorous" 1 1 0 0 0 0 0 0 "bentic" "ben" "lith" "rheo" "limno" "fre" -8.712 29.172 11.086 "nom" "short" "NO"
"Luciobarbus microcephalus" "Luciobarbus microcephalus (Almaça, 1967)" "SPECIES" "accepted" "Luciobarbus microcephalus (Almaça, 1967)" "Luciobarbus" "Cyprinidae" "Cypriniformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "EEA" NA "Yes" NA "VU" "VULNERABLE" 0 1 NA 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 74153.8463757396 403 3.502397298 0.292785959 0.419887669 0 0.404711006 0.416969328 0.214328424 0.164961279 2.702109505 942704.8 "fe2" 6.68 "ma3" 21.04 "ls2" "Omnivorous" 1 1 0 0 0 0 0 0 "bentic" "ben" "lith" "rheo" "limno" "fre" -9.028 28.676 10.246 "nom" "short" "NO"
"Luciobarbus sclateri" "Luciobarbus sclateri (Günther, 1868)" "SPECIES" "accepted" "Luciobarbus sclateri (Günther, 1868)" "Luciobarbus" "Cyprinidae" "Cypriniformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "EEA" NA "Yes" NA "LC" "LEAST_CONCERN" 0 1 NA 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 203667.931137078 495 3.905975802 0.606235782 0.389580033 0.378215384 0.528776978 0.481251406 0.299977502 0.150340078 2.73590014 7638.84 "fe1" 2.52 "ma4" 5.2 "ls2" "Carnivorous" 1 1 0 0 0 0 0 0 "bentic" "ben" "lith" "rheo" "limno" "fre" -8.544 29.096 10.732 "pot" "short" "NO"
"Luciobarbus steindachneri" "Luciobarbus steindachneri (Almaça, 1967)" "SPECIES" "accepted" "Luciobarbus steindachneri (Almaça, 1967)" "Luciobarbus" "Cyprinidae" "Cypriniformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "EEA" NA "Yes" NA "VU" "VULNERABLE" 0 1 NA 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 154192.154928752 400 4.711487962 0.347371386 0.310183099 0 0.394619718 0.540412997 0.100448314 0.139533118 2.507867821 1702914.4 "fe1" 7.56 "ma3" 26.72 "ls2" "Carnivorous" 1 1 0 0 0 0 0 0 "bentic" "ben" "lith" "rheo" "limno" "fre" -8.46 29.16 10.606 "nom" "short" "NO"
"Mesogobius batrachocephalus" "Mesogobius batrachocephalus (Pallas, 1814)" "SPECIES" "accepted" "Mesogobius batrachocephalus (Pallas, 1814)" "Mesogobius" "Gobiidae" "Perciformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "EEA" NA "No" NA "LC" "LEAST_CONCERN" 0 1 NA 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 128910.4155091 223.36 4.59850820848 0.64222854228 0.37607300048 0.51520310312 0.59393922988 0.628573332 0.50611088032 0.19291988556 2.496029893 223498.76 "fe1" 2 "ma1" 6.52 "ls1" "Carnivorous" 1 1 0 0 0 0 0 0 "demersal" "ben" "spel" "eury" "limno" "frb" -7.936 30.336 11.952 "nom" "short" "NO"
"Micropterus salmoides" "Micropterus salmoides (Lacepède, 1802)" "SPECIES" "accepted" "Micropterus salmoides (Lacepède, 1802)" "Micropterus" "Centrarchidae" "Perciformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "SPEED2ZERO" "NEO" NA NA NA "LEAST_CONCERN" 0 1 NA 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 4341796.34268283 970 2.897989032 0.598507859 0.271130617 0.546138912 0.84366518 0.471328002 0.326692452 0.172997466 2.367404334 109314 "fe2" 2.5 "ma2" 16 "ls2" "Carnivorous" 1 1 0 0 0 0 0 0 "bentic" "wc" "phy" "limno" "eury" "fre" -3.3 32 14.35 "nom" "short" "NO"
"Misgurnus anguillicaudatus" "Misgurnus anguillicaudatus (Cantor, 1842)" "SPECIES" "accepted" "Misgurnus anguillicaudatus (Cantor, 1842)" "Misgurnus" "Cobitidae" "Cypriniformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "FaunaEuropeae" NA NA NA NA "LEAST_CONCERN" 0 1 NA 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 667701.847659448 280 6.754390351 0.497109649 0.235894757 0.158328947 0.4299647568 0.520600877 0.169592105 0.110659668 1.343433219 1661961.8 "fe1" 4.9 "ma2" 31.6 "ls2" "Carnivorous" 1 1 0 0 0 0 0 0 "demersal" "ben" "phy" "limno" "eury" "fre" -8.36 30.332 11.814 "nom" "short" "NO"
"Misgurnus fossilis" "Misgurnus fossilis (Linnaeus, 1758)" "SPECIES" "accepted" "Misgurnus fossilis (Linnaeus, 1758)" "Misgurnus" "Cobitidae" "Clupeiformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "InfoSpecies" "INN" "Yes" "RE" "LC" "CRITICALLY_ENDANGERED" 0 1 NA 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 5226372.84159545 300 7.466360508 0.454787158 0.191796586 0.164344414 0.48800591292 0.518909773 0.13868115 0.11827265012 2.006729063 1390113.8 "fe3" 3.22 "ma2" 23.8 "ls2" "Carnivorous" 1 1 0 0 0 0 0 0 "demersal" "ben" "phy" "limno" "limno" "fre" -9.48 30.528 11.504 "nom" "short" "NO"
"Mugil aurata" "Mugil auratus Risso, 1810" "SPECIES" "synonym" "Chelon auratus (Risso, 1810)" "Chelon" "Mugilidae" "Mugiliformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "FaunaEuropeae" NA "No" NA "LC" "NEAR_THREATENED" 0 1 NA 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 3944598.14453321 590 4.137897164 0.661537221 0.477387413 0.646485784 0.278860802 0.398701742 0.719973048 0.197242778 3.557240412 749231.44 "fe3" 3.38 "ma4" 12 "ls2" "Omnivorous" 1 1 0 0 0 0 0 0 "pelagic" "wc" "phylith" "eury" "limno" "brm" -7.884 29.048 10.174 "dia" "medium" "NO"
"Mugil cephalus" "Mugil cephalus Linnaeus, 1758" "SPECIES" "accepted" "Mugil cephalus Linnaeus, 1758" "Mugil" "Mugilidae" "Mugiliformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "EEA" NA "No" NA "LC" "LEAST_CONCERN" 0 1 NA 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 36169191.9445079 1000 4.00102005 0.555333459 0.498534249 0.589632462 0.292992905 0.521260137 0.674227773 0.195523875 2.442879162 1343414.04 "fe3" 3.04 "ma3" 16.26 "ls3" "Scavenger" 1 1 0 0 0 0 0 0 "bentic" "ben" "phylith" "eury" "limno" "fma" -7.712 29.224 10.446 "dia" "short" "NO"
"Nemacheilus bureschi" "Nemacheilus bureschi Drensky, 1928" "SPECIES" "homotypic synonym" "Oxynoemacheilus bureschi (Drensky, 1928)" "Oxynoemacheilus" "Nemacheilidae" "Cypriniformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "FaunaEuropeae" NA "Yes" NA "LC" "LEAST_CONCERN" 0 1 NA 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 52321.5251441039 65 6.044837228 0.589312463 0.268435786 0.242173457 0.49868353152 0.651013581 0.088076693 0.187550592 2.32606192 562310.8 "fe1" 2.58 "ma1" 16.32 "ls1" "Carnivorous" 1 1 0 0 0 0 0 0 "bentic" "ben" "lith" "rheo" "rheo" "fre" -7.752 29.5 10.868 "nom" "short" "NO"
"Nemacheilus quignardi" "Nemacheilus quignardi Bacescu-Mester, 1967" "SPECIES" "homotypic synonym" "Barbatula quignardi (Băcescu-Meşter, 1967)" "Barbatula" "Nemacheilidae" "Cypriniformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "FaunaEuropeae" NA "Yes" NA "LC" "LEAST_CONCERN" 0 1 NA 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 128761.012280775 178.08 4.58382099396 0.53115459044 0.39945631048 0.33480377892 0.36440018644 0.57655292416 0.29122244692 0.16976846744 2.23520424848 51149.56 "fe1" 1.6 "ma1" 4.98 "ls1" "Carnivorous" 1 1 0 0 0 0 0 0 "bentic" "ben" "lith" "rheo" "rheo" "fre" -8.316 29.172 10.208 "nom" "short" "NO"
"Nemacheilus sturanyi" "Nemacheilus sturanyi Steindachner, 1892" "SPECIES" "homotypic synonym" "Barbatula sturanyi (Steindachner, 1892)" "Barbatula" "Nemacheilidae" "Cypriniformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "FaunaEuropeae" NA "Yes" NA "LC" "LEAST_CONCERN" 0 1 NA 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 5881.389735758 181.48 4.17716092852 0.56363120028 0.38272147584 0.37417601492 0.43489795896 0.55286882268 0.33106936584 0.17729199888 2.25358005256 8399.04 "fe1" 1.46 "ma1" 4.4 "ls1" "Carnivorous" 1 1 0 0 0 0 0 0 "bentic" "ben" "lith" "rheo" "rheo" "fre" -7.804 29.288 10.394 "nom" "short" "NO"
"Nemacheilus vardarensis" "Nemacheilus vardarensis Karaman, 1928" "SPECIES" "homotypic synonym" "Barbatula vardarensis (Karaman, 1928)" "Barbatula" "Nemacheilidae" "Cypriniformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "FaunaEuropeae" NA NA NA NA NA 0 1 NA 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 602590.708865676 262.32 4.33371317228 0.55478080264 0.38964251252 0.35149973504 0.41162960996 0.53437100232 0.32758301984 0.17414211336 2.29859706132 36400.32 "fe1" 1.76 "ma1" 4.4 "ls1" "Carnivorous" 1 1 0 0 0 0 0 0 "bentic" "ben" "lith" "rheo" "rheo" "fre" -8.184 28.836 10.454 "nom" "short" "YES"
"Nemacheilus zetensis" "Nemacheilus zetensis Soric, 2001" "SPECIES" "homotypic synonym" "Barbatula zetensis (Soric, 2000)" "Barbatula" "Nemacheilidae" "Cypriniformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "FaunaEuropeae" NA "Yes" NA "LC" "LEAST_CONCERN" 0 1 NA 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 3016.89034169996 248.24 4.43055157292 0.54179383348 0.39831967652 0.38765317816 0.42800354848 0.53201255204 0.2935167334 0.16704519812 2.34315513384 35665.2 "fe1" 1.58 "ma1" 4.32 "ls1" "Carnivorous" 1 1 0 0 0 0 0 0 "bentic" "ben" "lith" "rheo" "limno" "fre" -8.364 29.728 10.234 "nom" "short" "NO"
"Neogobius constructor" "Neogobius constructor (Nordmann, 1840)" "SPECIES" "synonym" "Ponticola constructor (Nordmann, 1840)" "Ponticola" "Gobiidae" "Perciformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "FaunaEuropeae" NA "No" NA "LC" "LEAST_CONCERN" 0 1 NA 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 59671.4370804773 149.44 5.32217129684 0.74129408896 0.34279648412 0.58626828156 0.67295506284 0.74247521172 0.6378435662 0.21729316644 2.3200876336 983953.8 "fe1" 2.16 "ma1" 15.24 "ls1" "Carnivorous" 1 1 0 0 0 0 0 0 "demersal" "ben" "spel" "eury" "eury" "frb" -7.828 29.544 10.53 "nom" "short" "NO"
"Neogobius eurycephalus" "Neogobius eurycephalus (Kessler, 1874)" "SPECIES" "synonym" "Ponticola eurycephalus (Kessler, 1874)" "Ponticola" "Gobiidae" "Perciformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "FaunaEuropeae" NA "Yes" NA "LC" "LEAST_CONCERN" 0 1 NA 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 97527.0628317833 230.48 5.07495690928 0.72011459124 0.35336664436 0.57649291252 0.61105766912 0.68577800444 0.6425786658 0.21141818704 2.4035689026 820462.8 "fe1" 3.98 "ma2" 13.44 "ls2" "Carnivorous" 1 1 0 0 0 0 0 0 "demersal" "ben" "spel" "eury" "limno" "frb" -8.096 29.68 11.466 "nom" "short" "NO"
"Neogobius fluviatilis" "Neogobius fluviatilis (Pallas, 1814)" "SPECIES" "accepted" "Neogobius fluviatilis (Pallas, 1814)" "Neogobius" "Gobiidae" "Perciformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "EEA" NA "No" NA "LC" "LEAST_CONCERN" 0 1 NA 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 530538.484796977 200 4.574484995 0.663162553 0.275775551 0.408789184 0.575468739 0.662304587 0.551717287 0.18521319 2.132923063 29704 "fe1" 1.04 "ma1" 6.16 "ls1" "Carnivorous" 1 1 0 0 0 0 0 0 "bentic" "ben" "spel" "eury" "eury" "frb" -7.528 29.652 11.698 "nom" "short" "NO"
"Neogobius gorlap" "Neogobius gorlap Iljin, 1949" "SPECIES" "synonym" "Ponticola gorlap (Iljin, 1949)" "Ponticola" "Gobiidae" "Perciformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "FaunaEuropeae" NA "No" NA "LC" "LEAST_CONCERN" 0 1 NA 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 584242.582315501 326 5.249325708 0.738287298 0.415234596 0.485827381 0.638671909 0.727348784 0.645035213 0.196345272 1.923128188 1074079 "fe1" 2.6 "ma1" 11.56 "ls1" "Carnivorous" 1 1 0 0 0 0 0 0 "demersal" "ben" "spel" "eury" "eury" "frb" -8.536 29.116 11.48 "nom" "short" "NO"
"Neogobius gymnotrachelus" "Neogobius gymnotrachelus (Kessler, 1857)" "SPECIES" "homotypic synonym" "Babka gymnotrachelus (Kessler, 1857)" "Babka" "Gobiidae" "Perciformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "FaunaEuropeae" NA "No" NA "LC" "LEAST_CONCERN" 0 1 NA 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 853366.818719073 162 5.099537037 0.87608807 0.354168311 0.566617597 0.594230921 0.810995904 0.723150282 0.243488665 1.856118792 1193838 "fe1" 1.84 "ma1" 11.88 "ls1" "Carnivorous" 1 1 1 0 0 0 0 0 "bentic" "ben" "spel" "eury" "eury" "frb" -9.032 29.516 11.274 "nom" "short" "NO"
"Neogobius kessleri" "Neogobius kessleri (Günther, 1861)" "SPECIES" "synonym" "Ponticola kessleri (Günther, 1861)" "Ponticola" "Gobiidae" "Perciformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "FaunaEuropeae" "NEO" "Yes" NA "LC" "LEAST_CONCERN" 0 1 NA 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 119857.146261424 220 5.302394904 0.782304661 0.301847685 0.59088589 0.690066135 0.748637171 0.644643623 0.19522075 2.441021584 1158037.6 "fe1" 2.12 "ma1" 13.52 "ls1" "Carnivorous" 1 1 0 0 0 0 0 0 "bentic" "ben" "spel" "eury" "eury" "frb" -7.712 30.312 11.358 "nom" "short" "NO"
"Neogobius melanostomus" "Neogobius melanostomus (Pallas, 1814)" "SPECIES" "accepted" "Neogobius melanostomus (Pallas, 1814)" "Neogobius" "Gobiidae" "Perciformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "SPEED2ZERO" "NEO" "No" NA "LC" "LEAST_CONCERN" 0 1 NA 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 953629.021852743 250 4.023622501 0.730706368 0.297320611 0.543404063 0.496183206 0.629741085 0.71641461 0.248505977 1.908822333 773375 "fe1" 2.64 "ma2" 9.52 "ls1" "Carnivorous" 1 1 1 0 0 0 0 0 "demersal" "ben" "spel" "eury" "eury" "fbm" -8.36 29.572 10.89 "nom" "short" "NO"
"Neogobius pallasi" "Neogobius pallasi (Berg, 1916)" "SPECIES" "accepted" "Neogobius pallasi (Berg, 1916)" "Neogobius" "Gobiidae" "Perciformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "EEA" NA "No" NA "LC" "LEAST_CONCERN" 0 1 NA 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 705759.193687851 151.56 5.1110410554 0.75485804388 0.33249795872 0.6023931112 0.68257345872 0.752451041 0.65240320532 0.2249827208 2.17939673612 951805.8 "fe1" 1.7 "ma1" 9.72 "ls1" "Carnivorous" 1 1 0 0 0 0 0 0 "demersal" "ben" "spel" "eury" "eury" "brm" -8.192 29.536 11.504 "nom" "short" "NO"
"Neogobius syrman" "Neogobius syrman (Nordmann, 1840)" "SPECIES" "synonym" "Ponticola syrman (Nordmann, 1840)" "Ponticola" "Gobiidae" "Perciformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "FaunaEuropeae" NA "No" NA "LC" "LEAST_CONCERN" 0 1 NA 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 619615.704092053 224.76 6.27773487792 0.74578997928 0.35300913124 0.56075935204 0.60297830996 0.74237556592 0.64725778928 0.21825206076 2.37744857964 868644.8 "fe1" 2.46 "ma1" 11.64 "ls2" "Omnivorous" 1 1 0 0 0 0 0 0 "demersal" "ben" "spel" "eury" "eury" "brm" -8.132 28.86 10.796 "nom" "short" "NO"
"Odontesthes bonariensis" "Odontesthes bonariensis (Valenciennes, 1835)" "SPECIES" "accepted" "Odontesthes bonariensis (Valenciennes, 1835)" "Odontesthes" "Atherinopsidae" "Atheriniformes" "Actinopterygii" "Chordata" "Freshwater_fishes" "FaunaEuropeae" NA NA NA NA "DATA_DEFICIENT" 0 1 NA 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 966404.856450466 500 4.70098642 0.516933114 0.425142954 0.577688235 0.722126565 0.41029331 0.564248149 0.155888394 1.911622222 1114262.96 "fe3" 5.38 "ma3" 18.28 "ls2" "Carnivorous" 1 1 0 0 0 0 0 0 "demersal" "ben" "phylith" "eury" "limno" "fbm" -7.984 28.896 10.91 "dia" "medium" "NO"
