"Species" "scientificName" "taxonRank" "GBIF_status" "GBIF_accepted" "Genus" "Family" "Order" "Class" "Phylum" "Group" "Source" "originCH" "originEUR" "swissRedListCategory" "europeanRegionalRedListCategory" "iucnRedListCategory" "EcoTer" "EcoFresh" "EcoMar" "Fos" "Ter" "Aqu" "Arb" "Aer" "Habitat_water" "Habitat_wetlands" "Habitat_rocks" "Habitat_grassland" "Habitat_forests" "Habitat_deciduous" "Habitat_coniferous" "Habitat_mixed" "Habitat_pioneer" "Habitat_urban" "Habitat_green_urban" "Habitat_agricultural" "Habitat_bushes" "Habitat_transitional" "Habitat_heathland" "Habitat_sand" "RangeSize_km2" "BodyMass_g" "BodyLength_mm" "Litter_size" "Reproductive_mode" "Age_at_maturity_y" "First_breeding_y" "Longevity_max_y" "Activity" "Diet" "Diet_Inv" "Diet_Vert" "Diet_Scav" "Diet_Fruit" "Diet_Nect" "Diet_Seed" "Diet_Plant" "Verticality" "MajorHabitatSum" "HabitatBreadth" "PropUrbanArea" "PropCroplandArea" "PropPastureArea" "PropRangeLandArea" "AnnuMeanTemp" "AnnuPrecip" "TempSeasonality" "PrecipSeasonality" "Elevation" "Dispersal_km" "Venomous" "Dorsal_colour" "Dorsal_pattern" "Foraging_mode" "Shape_pupil" "Fangs" "Sex_determinism" "Body_temp" "MISSING_ALL_TRAITS"
"Chalcides sexlineatus" "Chalcides sexlineatus Steindachner, 1891" "SPECIES" "accepted" "Chalcides sexlineatus Steindachner, 1891" "Chalcides" "Scincidae" "Squamata" "Reptilia" "Chordata" "Reptiles" "EEA" NA "Yes" NA "LC" "LEAST_CONCERN" 1 0 0 0 1 0 1 0 0 0 1 1 1 0 0 0 0 0 0 1 1 0 0 0 36300 20.89296131 99 4.5 "viviparous" NA 2 10.092 "Diurnal" "Carnivorous" 1 0 0 0 0 0 0 0.5 5 NA 0.007165641 0.007582487 0 0 18.48 279.1201503 2020.2 25.786242 99.10266497 NA "No" "Yellow" "Blotched" "ACT" "round (or oval)" "non-fanged" "GSD (ZW/ZZ)" 32.314 "NO"
"Chalcides simonyi" "Chalcides simonyi (Steindachner, 1891)" "SPECIES" "accepted" "Chalcides simonyi (Steindachner, 1891)" "Chalcides" "Scincidae" "Squamata" "Reptilia" "Chordata" "Reptiles" "EEA" NA "Yes" NA "EN" "ENDANGERED" 1 0 0 0 1 0 1 0 0 0 0 1 1 0 0 0 0 0 0 1 1 0 0 0 1115136 43.65158 124.5 4.5 "viviparous" NA 1.78366666666667 9.944 "Diurnal" "Omnivorous" 1 1 0 1 0 0 1 0.5 3.92 NA 0.00595270656 0.13810128056 0.03827320872 0.018113995936 15.6459938232 537.936598588 5582.50874456 31.152591 1097.080686452 NA "No" "Black/Brown" "Blotched" "ACT" "round (or oval)" "non-fanged" "GSD (ZW/ZZ)" 31.668 "NO"
"Chalcides striatus" "Chalcides striatus (Cuvier, 1829)" "SPECIES" "accepted" "Chalcides striatus (Cuvier, 1829)" "Chalcides" "Scincidae" "Squamata" "Reptilia" "Chordata" "Reptiles" "EEA" NA "Yes" NA "LC" "LEAST_CONCERN" 1 0 0 0 1 0 1 0 0 0 0 1 1 0 0 0 0 0 0 1 1 0 0 0 992200 33.88441561 210 7 "viviparous" NA 3 12.0124 "Diurnal" "Carnivorous" 1 0 0 0 0 0 0 0.5 4 NA 0.00753602 0.177160967 0.064072566 0 13.876175894 760.8925692 5783.14068876 21.910758 900 NA "No" "Black/Brown" "Blotched" "ACT" "round (or oval)" "non-fanged" "GSD (ZW/ZZ)" 29.736 "NO"
"Chalcides viridanus" "Chalcides viridanus (Gravenhorst, 1851)" "SPECIES" "accepted" "Chalcides viridanus (Gravenhorst, 1851)" "Chalcides" "Scincidae" "Squamata" "Reptilia" "Chordata" "Reptiles" "EEA" NA "Yes" NA "LC" "LEAST_CONCERN" 1 0 0 0 1 0 1 0 0 0 1 1 1 0 0 0 0 0 0 1 1 0 0 0 96800 48.97788194 129 4 "viviparous" NA 1.93333333333333 12.34 "Diurnal" "Omnivorous" 1 0 0 1 1 0 1 0.5 5 NA 0.003373369 0.005609077 0 0 17.52 257.9746229 2085.9 28.677484 1860 NA "No" "Yellow" "Blotched" "ACT" "round (or oval)" "non-fanged" "GSD (ZW/ZZ)" 32.644 "NO"
"Chamaeleo africanus" "Chamaeleo africanus Laurenti, 1768" "SPECIES" "accepted" "Chamaeleo africanus Laurenti, 1768" "Chamaeleo" "Chamaeleonidae" "Squamata" "Reptilia" "Chordata" "Reptiles" "EEA" NA "No" NA NA "LEAST_CONCERN" 1 0 0 0 1 1 1 0 1 1 0 0 0 0 0 0 0 0 0 1 1 0 0 0 9643700 147.9108388 200 34 "oviparous" NA 1.125 15.5 "Diurnal" "Omnivorous" 1 1 0 1 1 0 1 0.75 5 NA 0.001762591 0.123547977 0.05645054 0.149145788 25.44 416.3379812 3184.8 39.928219 1205 NA "No" "Black/Brown" "Banded/blotched" "ACT" "round (or oval)" "non-fanged" "GSD (ZW/ZZ)" 22.75 "NO"
"Chamaeleo chamaeleon" "Chamaeleo chamaeleon (Linnaeus, 1758)" "SPECIES" "accepted" "Chamaeleo chamaeleon (Linnaeus, 1758)" "Chamaeleo" "Chamaeleonidae" "Squamata" "Reptilia" "Chordata" "Reptiles" "EEA" NA "No" NA NA "LEAST_CONCERN" 1 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 1 1 0 0 0 3702600 95.4992586 170 23.65 "oviparous" NA 1.29166666666667 6 "Diurnal" "Omnivorous" 1 1 0 1 1 0 1 1 3 NA 0.005582485 0.119811561 0.015701882 0.176525191 18.47 258.16309 5962.5 35.927689 1107.5 NA "No" "Black/Brown" "Banded/blotched" "AMB" "round (or oval)" "non-fanged" "GSD (XX/XY)" 28.5 "NO"
"Chelonia mydas" "Chelonia mydas (Linnaeus, 1758)" "SPECIES" "accepted" "Chelonia mydas (Linnaeus, 1758)" "Chelonia" "Cheloniidae" "Testudines" "Reptilia" "Chordata" "Reptiles" "FaunaEuropeae" NA NA NA NA "ENDANGERED" 1 0 1 0 1 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 31847200 230000 1500 112.5 "oviparous" NA 3.14 75 "Cathemeral" "Omnivorous" 1 1 0 1 0 0 1 0.5 4 NA 0.005992507 0.080265794 0.107056386 0.02815448 14.4659325232 1651.08639 1650.79065968 30.3302625372 244.0502117 NA "No" "Black/Brown" "Uniform" "ACT" "round (or oval)" "non-fanged" "TSD" 29.94 "NO"
"Coluber algirus" "Coluber algirus (Jan, 1863)" "SPECIES" "homotypic synonym" "Hemorrhois algirus (Jan, 1863)" "Hemorrhois" "Colubridae" "Squamata" "Reptilia" "Chordata" "Reptiles" "FaunaEuropeae" NA NA NA NA "LEAST_CONCERN" 1 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 2541000 165.3130471 473.452 7.3994 "oviparous" NA 3.13666666666667 6.3 "Diurnal" "Carnivorous" 0 1 0 0 0 0 0 0.5 2 NA 0.001136973 0.021788943 0.000987332 0.138333357 17.3488667568 100.0500324 1562.6305738 0.66 1089 NA "No" "Black/Brown" "Banded/blotched" "ACT" "round (or oval)" "rear-fanged" "GSD (ZW/ZZ)" 30.3696 "NO"
"Coluber ammodytes" "Coluber ammodytes Linnaeus, 1758" "SPECIES" "proparte synonym" "Vipera transcaucasiana Boulenger, 1913" "Vipera" "Viperidae" "Squamata" "Reptilia" "Chordata" "Reptiles" "FaunaEuropeae" NA NA NA NA "ENDANGERED" 1 0 0 0 1 0 1 0 0 0 1 1 1 0 0 0 0 0 0 0 1 0 0 0 108900 151.25070205 600 10 "viviparous" NA 3.10666666666667 25 "Cathemeral" "Carnivorous" 1 1 0 0 0 0 0 0.5 2.5 NA 0.0039737995 0.0787973145 0.0422577855 0.001346409 12.28742417 1312.14671815 7340.917872 14.11171722 639.01450565 NA "Yes" "Gray" "Blotched" "AMB" "round (or oval)" "front-fanged" "GSD (ZW/ZZ)" 25.7552 "NO"
"Coluber aspis" "Coluber aspis Linnaeus, 1758" "SPECIES" "homotypic synonym" "Vipera aspis (Linnaeus, 1758)" "Vipera" "Viperidae" "Squamata" "Reptilia" "Chordata" "Reptiles" "FaunaEuropeae" NA "Yes" "EN" "LC" "LEAST_CONCERN" 1 0 0 0 1 0 1 0 0 0 1 0 1 0 0 0 0 0 0 1 1 0 0 0 1246300 324.7947495 517 7 "viviparous" NA 4.5 25 "Cathemeral" "Carnivorous" 0 1 0 0 0 0 0 0.5 4 NA 0.009578751 0.161397721 0.072569136 0 11.52805 890.71873 607.3579 0.16 1465 NA "Yes" "Gray" "Banded/blotched/uniform" "AMB" "round (or oval)" "front-fanged" "GSD (ZW/ZZ)" 25.376 "NO"
"Coluber berus" "Coluber berus Linnaeus, 1758" "SPECIES" "heterotypic synonym" "Vipera berus (Linnaeus, 1758)" "Vipera" "Viperidae" "Squamata" "Reptilia" "Chordata" "Reptiles" "FaunaEuropeae" NA "Yes" "EN" "LC" "CRITICALLY_ENDANGERED" 1 0 0 0 1 1 1 0 0 1 1 1 1 0 0 0 0 0 0 1 1 0 0 0 16903700 227.4018534 590 8.8 "viviparous" NA 3 25 "Cathemeral" "Carnivorous" 0 1 0 0 0 0 0 0.5 6 NA 0.002910049 0.082629617 0.028630796 0.033280943 2.095405 567.9578355 1111.155 0.32 1350 NA "Yes" "Gray" "Banded/blotched" "AMB" "round (or oval)" "front-fanged" "GSD (ZW/ZZ)" 26.3468 "NO"
"Coluber caspius" "Coluber caspius Gmelin, 1789" "SPECIES" NA "unresolved_accepted_6138" "Coluber" "Colubridae" "Squamata" "Reptilia" "Chordata" "Reptiles" "FaunaEuropeae" NA NA NA NA NA 1 0 0 0 1 0 1 0 0 0 0 0 1 0 0 0 0 0 0 1 1 0 0 0 2556972 4620.6358174546 578.192 13.6746 "oviparous" NA 3.01766666666667 24.168 "Diurnal" "Carnivorous" 1 1 0 0 0 0 0 0.52 3.4 NA 0.00668500048 0.15075934108 0.0587606443 0.0150796596736 13.3637216128 691.903794492 2619.66368736 11.389901 800.027485732 NA "No" "Black/Brown" "Blotched" "ACT" "round (or oval)" "non-fanged" "GSD (ZW/ZZ)" 26.1544 "YES"
"Coluber cucullatus" "Coluber cucullatus Geoffroy Saint-Hilaire" "SPECIES" "homotypic synonym" "Macroprotodon cucullatus (Geoffroy Saint-Hilaire, 1827)" "Macroprotodon" "Colubridae" "Squamata" "Reptilia" "Chordata" "Reptiles" "FaunaEuropeae" NA "No" NA "LC" "LEAST_CONCERN" 1 0 0 0 1 1 1 0 0 1 0 0 1 0 0 0 0 0 0 1 1 0 0 0 2420000 25.69099171 363.3 6 "oviparous" NA 3.33333333333333 16 "Nocturnal" "Carnivorous" 0 1 0 0 0 0 0 0.5 4 NA 0.003729284 0.111527907 0.011565667 0.123963523 19.46924 216.25631 668.5873 0.74 1250 NA "Yes" "Black/Brown" "Banded/blotched" "ACT" "round (or oval)" "rear-fanged" "GSD (ZW/ZZ)" 26.2412 "NO"
"Coluber cypriensis" "Coluber cypriensis Schätti, 1985" "SPECIES" "synonym" "Hierophis cypriensis (Schätti, 1985)" "Hierophis" "Colubridae" "Squamata" "Reptilia" "Chordata" "Reptiles" "FaunaEuropeae" NA "Yes" NA "EN" "ENDANGERED" 1 1 0 0 1 1 1 0 1 1 0 0 1 0 0 0 0 0 0 0 1 0 0 0 48400 4068.2 1204.932 11.74 "oviparous" NA 3.2 22.88 "Diurnal" "Carnivorous" 0 1 0 0 0 0 0 0.5 4 NA 0.000670901 0.01490387 0 0 16.1185544968 593.0082576 1164.629352 9.3614535288 1011.5 NA "Yes" "Black/Brown" "Banded/blotched" "ACT" "round (or oval)" "rear-fanged" "GSD (ZW/ZZ)" 29.654 "NO"
"Coluber dione" "Coluber dione Pallas, 1773" "SPECIES" "homotypic synonym" "Elaphe dione (Pallas, 1773)" "Elaphe" "Colubridae" "Squamata" "Reptilia" "Chordata" "Reptiles" "FaunaEuropeae" NA "No" NA "LC" "LEAST_CONCERN" 1 0 0 0 1 1 1 0 0 1 1 1 1 0 0 0 0 0 0 1 1 0 0 0 16577000 117.2195366 686.18 9.5 "oviparous" NA 3.5 15.44 "Diurnal" "Carnivorous" 0 1 0 0 0 0 0 0.5 7 NA 0.002393258 0.073006585 0.037810643 0.209174646 8.3821928 351.5014836 811.25138 0.45 1913 NA "No" "Black/Brown" "Banded/blotched" "ACT" "round (or oval)" "rear-fanged" "GSD (ZW/ZZ)" 26.504 "NO"
"Coluber gemonensis" "Coluber gemonensis (Laurenti, 1768)" "SPECIES" "homotypic synonym" "Hierophis gemonensis (Laurenti, 1768)" "Hierophis" "Colubridae" "Squamata" "Reptilia" "Chordata" "Reptiles" "FaunaEuropeae" NA "Yes" NA "LC" "LEAST_CONCERN" 1 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 447700 219.3845872 604.048 6.5 "oviparous" NA 3.12833333333333 33 "Diurnal" "Carnivorous" 0 1 0 0 0 0 0 0.5 2 NA 0.003124882 0.083205583 0.087005846 0 12.06049949 979.3193771 1015.8222818 0.33 1032.5 NA "No" "Black/Brown" "Striped" "ACT" "round (or oval)" "rear-fanged" "GSD (ZW/ZZ)" 28.3412 "NO"
"Coluber girondica" "Coluber girondicus Daudin, 1803" "SPECIES" "synonym" "Coronella girondica (Daudin, 1803)" "Coronella" "Colubridae" "Squamata" "Reptilia" "Chordata" "Reptiles" "FaunaEuropeae" NA "No" NA "LC" "LEAST_CONCERN" 1 0 0 0 1 0 1 0 0 0 1 1 1 0 0 0 0 0 0 1 1 0 0 0 2032800 66.51896405 643.66 11 "oviparous" NA 3.5 16 "Nocturnal" "Carnivorous" 0 1 0 0 0 0 0 0.5 5 NA 0.006825539 0.184792906 0.050829143 0.006119246 14.33326 623.4413309 620.6644 0.44 1600 NA "No" "Black/Brown" "Banded/blotched" "ACT" "round (or oval)" "rear-fanged" "GSD (ZW/ZZ)" 25.2268 "NO"
"Coluber gyarosensis" "Coluber gyarosensis Mertens, 1968" "SPECIES" "accepted" "Coluber gyarosensis Mertens, 1968" "Coluber" "Colubridae" "Squamata" "Reptilia" "Chordata" "Reptiles" "FaunaEuropeae" NA NA NA NA NA 1 0 0 0 1 0 1 0 0 0 0 0 1 0 0 0 0 0 0 1 1 0 0 0 2777676 5404.57305513784 601.372 11.0652 "oviparous" NA 3.07 22.624 "Diurnal" "Carnivorous" 1 1 0 0 0 0 0 0.52 3.56 NA 0.0056054918 0.14721726924 0.05288935372 0.0424421766336 14.3722817676 611.75479476 2576.15111088 12.2478003688 931.748608072 NA "No" "Black/Brown" "Banded/blotched" "ACT" "round (or oval)" "non-fanged" "GSD (ZW/ZZ)" 26.858 "YES"
"Coluber halys" "Coluber halys Pallas, 1776" "SPECIES" "homotypic synonym" "Gloydius halys (Pallas, 1776)" "Gloydius" "Viperidae" "Squamata" "Reptilia" "Chordata" "Reptiles" "FaunaEuropeae" NA "No" NA NA "LEAST_CONCERN" 1 0 0 0 1 0 1 0 0 0 1 1 1 0 0 0 0 0 0 1 1 0 0 0 8252200 225.6463308 990.38 5 "viviparous" NA 3.07333333333333 12.3 "Cathemeral" "Carnivorous" 0 1 0 0 0 0 0 0.5 6 NA 0.000904378 0.038055654 0.011660638 0.27858553 3.217929 291.0930365 1256.248 0.47 1243 NA "Yes" "Yellow" "Banded/blotched" "AMB" "round (or oval)" "front-fanged" "GSD (ZW/ZZ)" 29.736 "NO"
"Coluber hippocrepis" "Coluber hippocrepis Linnaeus, 1758" "SPECIES" "synonym" "Hemorrhois hippocrepis (Linnaeus, 1758)" "Hemorrhois" "Colubridae" "Squamata" "Reptilia" "Chordata" "Reptiles" "FaunaEuropeae" NA "No" NA "LC" "LEAST_CONCERN" 1 0 0 0 1 0 1 0 0 0 1 0 0 0 0 0 0 0 0 1 1 0 0 0 1548800 681.263559 1146.896 8 "oviparous" NA 3.37333333333333 6.3 "Diurnal" "Carnivorous" 0 1 0 0 0 0 0 0.5 3 NA 0.005830151 0.218155142 0.04511674 0.013977239 16.37617 472.9009208 606.3045 0.72 1130 NA "No" "Black/Brown" "Banded/blotched" "ACT" "round (or oval)" "rear-fanged" "GSD (ZW/ZZ)" 27.7864 "NO"
"Coluber jugularis" "Coluber jugularis Linnaeus, 1758" "SPECIES" "synonym" "Dolichophis jugularis (Linnaeus, 1758)" "Dolichophis" "Colubridae" "Squamata" "Reptilia" "Chordata" "Reptiles" "FaunaEuropeae" NA "No" NA "LC" "LEAST_CONCERN" 1 0 0 0 1 1 1 0 0 1 0 1 1 0 0 0 0 0 0 1 1 0 0 0 1173700 1200.520781 1220.4 10 "oviparous" NA 3.29 10.3 "Diurnal" "Carnivorous" 0 1 0 0 0 0 0 0.5 5 NA 0.007307619 0.206352947 0.052933353 0.077420224 14.46187 487.9908882 868.2315 0.95 520 NA "Yes" "Black/Brown" "Banded/blotched" "ACT" "round (or oval)" "rear-fanged" "GSD (ZW/ZZ)" 25.8716 "NO"
"Coluber lebetina" "Coluber lebetinus Linnaeus, 1758" "SPECIES" "synonym" "Macrovipera lebetinus (Linnaeus, 1758)" "Macrovipera" "Viperidae" "Squamata" "Reptilia" "Chordata" "Reptiles" "FaunaEuropeae" NA "No" NA "LC" "LEAST_CONCERN" 1 0 0 0 1 1 1 0 1 0 1 1 1 0 0 0 0 0 0 1 1 0 0 0 3484800 4769.842951 2140 9 "oviparous" NA 4 11.3 "Cathemeral" "Carnivorous" 0 1 0 0 0 0 0 0.5 7 NA 0.004230244 0.124443669 0.027716329 0.123689606 18.08596 362.7533333 514.2552 0.77 552.5 NA "Yes" "Black/Brown" "Banded/blotched" "AMB" "round (or oval)" "front-fanged" "GSD (ZW/ZZ)" 28.8048 "NO"
"Coluber maura" "Coluber maurus Linnaeus" "SPECIES" "synonym" "Natrix maura (Linnaeus, 1758)" "Natrix" "Colubridae" "Squamata" "Reptilia" "Chordata" "Reptiles" "FaunaEuropeae" "INR" "No" "CR" "LC" "LEAST_CONCERN" 1 1 0 0 1 1 1 0 1 1 0 0 1 0 0 0 0 0 0 1 1 0 0 0 2904000 135.8020191 483 11.5 "oviparous" NA 4.5 20 "Diurnal" "Carnivorous" 0 1 0 0 0 0 0 0.5 7 NA 0.00500086 0.15996244 0.041293492 0.064595009 15.92642 506.5599057 636.5857 0.44 1300 NA "No" "Black/Brown" "Banded/blotched" "AMB" "round (or oval)" "rear-fanged" "GSD (ZW/ZZ)" 25.4568 "NO"
"Coluber monspessulanus" "Coluber monspessulanus Hermann, 1804" "SPECIES" "homotypic synonym" "Malpolon monspessulanus (Hermann, 1804)" "Malpolon" "Psammophiidae" "Squamata" "Reptilia" "Chordata" "Reptiles" "FaunaEuropeae" NA "No" NA "LC" "LEAST_CONCERN" 1 0 0 0 1 0 1 0 0 0 1 1 0 0 0 0 0 0 0 1 1 0 0 0 1960200 388.3534691 1166 8 "oviparous" NA 4.5 20 "Cathemeral" "Carnivorous" 0 1 0 0 0 0 0 0.5 5 NA 0.005744554 0.18694679 0.04014252 0.018652044 15.59303 495.1140397 614.0954 0.55 1500 NA "Yes" "Black/Brown" "Banded/blotched" "AMB" "round (or oval)" "rear-fanged" "GSD (ZW/ZZ)" 26.5608 "NO"
"Coluber najadum" "Coluber najadum (Eichwald, 1831)" "SPECIES" "homotypic synonym" "Platyceps najadum (Eichwald, 1831)" "Platyceps" "Colubridae" "Squamata" "Reptilia" "Chordata" "Reptiles" "FaunaEuropeae" NA "No" NA "LC" "LEAST_CONCERN" 1 0 0 0 1 0 1 0 0 0 1 1 1 0 0 0 0 0 0 1 1 0 0 0 4029300 228.1929233 694.96 9.5 "oviparous" NA 3.23666666666667 14.308 "Diurnal" "Carnivorous" 0 1 0 0 0 0 0 0.5 5 NA 0.0041482 0.113194139 0.039264454 0.041773343 15.3440363372 418.150742 764.517224 0.61 1100 NA "No" "Black/Brown" "Banded/blotched" "ACT" "round (or oval)" "rear-fanged" "GSD (ZW/ZZ)" 27.7192 "NO"
"Coluber natrix" "Coluber natrix Linnaeus, 1758" "SPECIES" "heterotypic synonym" "Natrix natrix (Linnaeus, 1758)" "Natrix" "Colubridae" "Squamata" "Reptilia" "Chordata" "Reptiles" "FaunaEuropeae" "INN" "No" "EN" "LC" "REGIONALLY_EXTINCT" 1 1 0 0 1 1 1 0 1 1 0 1 1 0 0 0 0 0 0 1 1 0 0 0 18609800 2800.928844 320 9.16 "oviparous" NA 3.625 20 "Cathemeral" "Carnivorous" 0 1 0 0 0 0 0 0.75 6 NA 0.004185055 0.129436163 0.041695104 0.078790405 6.59482 543.3015097 974.847 0.29 922.5 NA "No" "Black/Brown" "Banded/blotched" "ACT" "round (or oval)" "rear-fanged" "GSD (ZW/ZZ)" 25.1104 "NO"
"Coluber nummifer" "Coluber nummifer Reuss, 1834" "SPECIES" "synonym" "Hemorrhois nummifer (Reuss, 1834)" "Hemorrhois" "Colubridae" "Squamata" "Reptilia" "Chordata" "Reptiles" "FaunaEuropeae" NA "No" NA "LC" "LEAST_CONCERN" 1 0 0 0 1 0 1 0 0 0 1 0 1 0 0 0 0 0 0 1 1 0 0 0 1137400 217.2152733 854 9.7904 "oviparous" NA 3.28166666666667 13.8 "Diurnal" "Carnivorous" 0 1 0 0 0 0 0 0.75 4 NA 0.009145721 0.166423555 0.051847719 0.070830246 14.37789 440.0448399 804.5195 0.76 1012.5 NA "No" "Black/Brown" "Banded/blotched" "ACT" "round (or oval)" "rear-fanged" "GSD (ZW/ZZ)" 27.514 "NO"
"Coluber quatuorlineata" "Coluber quatuorlineatus Bonnaterre, 1790" "SPECIES" "synonym" "Elaphe quatuorlineata Lacepede, 1789" "Elaphe" "Colubridae" "Squamata" "Reptilia" "Chordata" "Reptiles" "FaunaEuropeae" NA "Yes" NA "NT" "LEAST_CONCERN" 1 0 0 0 1 1 1 0 0 1 0 0 1 0 0 0 0 0 0 1 1 0 0 0 834900 681.263559 981.46 10.5 "oviparous" NA 3.07333333333333 5.2 "Diurnal" "Carnivorous" 0 1 0 0 0 0 0 0.5 4 NA 0.006822339 0.132013171 0.082464944 0 13.4387 821.2441421 674.7598 0.29 1250 NA "No" "Black/Brown" "Striped" "ACT" "round (or oval)" "rear-fanged" "GSD (ZW/ZZ)" 26.2588 "NO"
"Coluber rubriceps" "Coluber rubriceps (Venzmer, 1919)" "SPECIES" "accepted" "Coluber rubriceps (Venzmer, 1919)" "Coluber" "Colubridae" "Squamata" "Reptilia" "Chordata" "Reptiles" "FaunaEuropeae" NA NA NA NA NA 1 0 0 0 1 0 1 0 0 0 0 1 1 0 0 0 0 0 0 1 1 0 0 0 3675012 996.299603489595 460.992 9.9224 "oviparous" NA 2.91833333333333 25.412 "Diurnal" "Carnivorous" 1 1 0 0 0 0 0 0.51 4 NA 0.00641613432 0.1471857414 0.05320019492 0.049717538 13.90365128 586.800141932 3248.11440264 19.5753119252 898.46626648 NA "No" "Black/Brown" "Banded/blotched" "ACT" "round (or oval)" "non-fanged" "GSD (ZW/ZZ)" 27.552 "YES"
"Coluber scalaris" "Coluber scalaris Schinz, 1822" "SPECIES" "homotypic synonym" "Zamenis scalaris (Schinz, 1822)" "Zamenis" "Colubridae" "Squamata" "Reptilia" "Chordata" "Reptiles" "FaunaEuropeae" NA "Yes" NA "LC" "LEAST_CONCERN" 1 0 0 0 1 0 1 0 0 0 0 0 1 0 0 0 0 0 0 1 1 0 0 0 919600 386.6 1600 11.282 "oviparous" NA 3.16333333333333 23 "Cathemeral" "Carnivorous" 0 1 0 0 0 0 0 0.5 3 NA 0.007302441 0.194441593 0.057255677 0 14.14031308 666.4607089 5863.803345 0.47 1100 NA "No" "Black/Brown" "Banded/blotched" "ACT" "round (or oval)" "rear-fanged" "GSD (ZW/ZZ)" 24.934 "NO"
"Coluber situla" "Coluber situla Linnaeus, 1758" "SPECIES" "homotypic synonym" "Zamenis situla (Linnaeus, 1758)" "Zamenis" "Colubridae" "Squamata" "Reptilia" "Chordata" "Reptiles" "FaunaEuropeae" NA "No" NA "LC" "LEAST_CONCERN" 1 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 1149500 117.2195366 602.02 5 "oviparous" NA 3 23 "Diurnal" "Carnivorous" 0 1 0 0 0 0 0 0.5 2 NA 0.005332187 0.128512786 0.086267217 7.52907e-06 13.326084 764.5596796 1273.891592 0.35 800 NA "No" "Black/Brown" "Banded/blotched/uniform" "ACT" "round (or oval)" "rear-fanged" "GSD (ZW/ZZ)" 25.9796 "NO"
"Coluber viridiflavus" "Coluber viridiflavus Lacepède, 1789" "SPECIES" "accepted" "Coluber viridiflavus Lacepède, 1789" "Coluber" "Colubridae" "Squamata" "Reptilia" "Chordata" "Reptiles" "FaunaEuropeae" NA NA NA NA NA 1 0 0 0 1 0 1 0 0 0 0 0 1 0 0 0 0 0 0 1 1 0 0 0 3126156 4831.58373026428 707.3 10.5638 "oviparous" NA 3.065 23.024 "Diurnal" "Carnivorous" 0 1 0 0 0 0 0 0.51 3.72 NA 0.00593541584 0.14942935772 0.05538118526 0.02633348024 13.8088232 613.953787844 2008.5801338 13.3704697468 894.3670112628 NA "No" "Black/Brown" "Banded/blotched" "ACT" "round (or oval)" "rear-fanged" "GSD (ZW/ZZ)" 25.964 "YES"
"Coronella austriaca" "Coronella austriaca Laurenti, 1768" "SPECIES" "accepted" "Coronella austriaca Laurenti, 1768" "Coronella" "Colubridae" "Squamata" "Reptilia" "Chordata" "Reptiles" "SPEED2ZERO" "INN" "No" "EN" "LC" "ENDANGERED" 1 0 0 0 1 0 1 0 0 0 1 1 1 0 0 0 0 0 0 1 1 0 0 0 9099200 66.51896405 609.2 9 "ovoviviparous" NA 3.5 17 "Cathemeral" "Carnivorous" 0 1 0 0 0 0 0 0.5 5 NA 0.006154171 0.185657227 0.060932736 0.027129257 8.36021 623.1897454 877.7891 0.24 1500 NA "No" "Black/Brown" "Banded/blotched" "ACT" "round (or oval)" "rear-fanged" "GSD (ZW/ZZ)" 25.218 "NO"
"Coronella brevis" "Coronella brevis Günther, 1862" "SPECIES" "homotypic synonym" "Macroprotodon brevis (Günther, 1862)" "Macroprotodon" "Colubridae" "Squamata" "Reptilia" "Chordata" "Reptiles" "FaunaEuropeae" NA "No" NA "NT" "NEAR_THREATENED" 1 0 0 0 1 0 1 0 0 0 0 1 1 0 0 0 0 0 0 1 1 0 0 0 834900 20.16902206 447.132 4 "oviparous" NA 2.96166666666667 5.9 "Diurnal" "Carnivorous" 0 1 0 0 0 0 0 0.5 4 NA 0.005004939 0.246549348 0.062444966 0.007897425 13.9146769232 510.0831166 1064.62932 0.85 1244.5 NA "No" "Black/Brown" "Banded/blotched" "ACT" "round (or oval)" "rear-fanged" "GSD (ZW/ZZ)" 27.024 "NO"
"Coronella fimbriatus" "Coronella fimbriatus Goldfusz, 1820" "SPECIES" NA "unresolved_accepted_6304" "Coronella" "Colubridae" "Squamata" "Reptilia" "Chordata" "Reptiles" "FaunaEuropeae" NA NA NA NA NA 1 0 0 0 1 0 1 0 0 0 0 0 1 0 0 0 0 0 0 1 1 0 0 0 3016288 1592.70417548776 657.884 8.7134 "oviparous" NA 2.89 21.912 "Diurnal" "Carnivorous" 1 1 0 0 0 0 0 0.54 3.68 NA 0.00613856556 0.15433209908 0.05531796748 0.0370408578 13.4374059212 627.982867844 2090.791516 10.2255668088 914.994971464 NA "No" "Black/Brown" "Banded/blotched" "ACT" "round (or oval)" "rear-fanged" "GSD (ZW/ZZ)" 26.4248 "YES"
