"species"	"range.size.km2"
"Scoparia carvalhoi"	4.85568880439177
"Scoparia coecimaculalis"	57.1623368184994
"Scoparia semiamplalis"	38.510672240582
"Udea azorensis"	153.331739669524
"Brachmia infuscatella"	9.30641908672622
"Cyclophora azorensis"	115.68461425841
"Xanthorhoe inaequata"	62.5868875713244
"Micrurapteryx bistrigella"	1.62370466958196
"Hadena azorica"	0.684802708944027
"Mesapamea storai"	69.8874100311507
"Noctua atlantica"	88.9332887436732
"Noctua carvalhoi"	20.7336841537857
"Phlogophora cabrali"	22.1860887599422
"Phlogophora furnasi"	13.8673657555522
"Phlogophora interrupta"	68.1931511548492
"Phlogophora kruegeri"	1.87434500428706
"Homoeosoma miguelensis"	11.1322422910362
"Homoeosoma picoensis"	0.382195767883838
"Neomariania incertella"	0.965657693297278
"Neomariania oecophorella"	8.60226599767652
"Neomariania scriptella"	2.32902268939998
"Eudarcia atlantica"	9.33527315758473
"Argyresthia atlanticella"	323.969975797452
"Argyresthia minusculella"	7.78392455637675
"Parnassius tianschanicus"	1239676.8095389
"Eurytides iphitas"	1961.59311439952
"Papilio himeros"	317932.506695517
"Parides ascanius"	10871.8139887503
"Parides burchellanus"	92801.9782616849
"Parides hahneli"	71161.8156435892
"Parides klagesi"	129566.014570504
"Parides pizarro"	2011533.64455017
"Euryades corethrus"	702353.479466723
"Protographium agesilaus"	3665129.96056484
"Euryades duponchelii"	1324762.83129353
"Eurytides bellerophon"	236640.538433304
"Eurytides callias"	4279496.59896106
"Mimoides lysithous"	1907269.19075691
"Protographium asius"	1273684.86589812
"Agdistis cambriana"	3.45501322565166
"Glyphipterix semilunaris"	20.2724946083035
"Helenoscoparia helenensis"	3.09975313924242
"Helenoscoparia lucidalis"	27.9840638741274
"Helenoscoparia scintillulalis"	3.22783867780594
"Helenoscoparia transversalis"	30.5911383494975
"Papilio natewa"	556.863227236302
"Cymothoe teita"	25.0072403593297
"Charaxes nandina"	245.72920723232
"Iolaus arborifera"	82.7427261414239
"Neptis katama"	120.190572735248
"Graphium antheus"	14236097.0991654
"Vanessa cardui"	70299388.7275077
"Papilio euphranor"	190162.530183314
"Graphium morania"	615932.592965907
"Graphium colonna"	1376513.9405787
"Ypthima condamini"	15903857.6318583
"Leptomyrina henningi"	3877963.75385118
"Eicochrysops messapus"	11635044.4780982
"Cacyreus fracta"	8597990.16243219
"Leptomyrina gorgias"	4976552.21773613
"Anthene dulcis"	7933649.56267349
"Andronymus caesar"	11842463.4730912
"Eretis umbra"	4696012.79617789
"Iolaus mimosae"	9467572.92188516
"Telchinia induna"	2168814.15834245
"Uranothauma nubifer"	9617869.82171941
"Iolaus silarus"	8987835.86231381
"Phalanta eurytis"	15269081.2561291
"Philodoria costalis"	1098.65788448914
"Philodoria micropetala"	1174.78612471458
"Philodoria nigrelloides"	52.165950856451
"Philodoria pipturiana"	10432.4532331288
"Philodoria pittosporella"	1547.20600917641
"Philodoria spilota"	1885.58442023935
"Omiodes asaphombra"	14092.5308265582
"Omiodes continuatalis"	16458.834428049
"Omiodes epicentra"	1547.20600917641
"Omiodes euryprora"	4980.52740900071
"Omiodes fullawayi"	4980.52740899653
"Omiodes laysanensis"	3.52697264076981
"Omiodes meyricki"	6527.73341817712
"Omiodes musicola"	2046.07844407202
"Omiodes telegrapha"	10432.4532331288
"Omiodes accepta"	16343.3891240963
"Omiodes anastreptoides"	7517.09573547842
"Omiodes antidoxa"	2984.5829108914
"Omiodes blackburni"	12208.6037547671
"Omiodes demaratalis"	6838.69074986352
"Omiodes giffardi"	10432.4532331288
"Omiodes iridias"	4627.2049585339
"Omiodes localis"	16343.3891240963
"Omiodes maia"	2812.83067376099
"Omiodes monogona"	16343.1273641262
"Omiodes monogramma"	2938.6160141359
"Omiodes pritchardii"	6510.57301949059
"Omiodes scotaea"	6813.3795903824
"Omiodes anastrepta"	4721.74100197828
"Udara blackburni"	16343.3891245486
"Vanessa tameamea"	14192.6672491902
"Philodoria nigrella"	10432.4532331288
"Tuxentius melaena"	11034877.8008732
"Oarisma powesheik"	497892.458844011
"Charaxes blanda"	648.881177622727
"Abantis meru"	120.190617268542
"Bhutanitis ludlowi"	30083.4366462105
"Bhutanitis lidderdalii"	729916.748171443
"Losaria coon"	1922072.20029444
"Losaria rhodifer"	5830.88159046711
"Byasa plutonius"	1094873.19328615
"Byasa latreillei"	1164386.20071243
"Byasa alcinous"	3939137.41215603
"Byasa dasarada"	1371435.32492589
"Pachliopta hector"	3311504.41133713
"Pachliopta pandiyana"	145063.738672161
"Pachliopta aristolochiae"	9194140.83190709
"Atrophaneura aidoneus"	2258443.02499558
"Atrophaneura varuna"	2148861.41501306
"Byasa polla"	1120710.60090816
"Vanessa atalanta"	31777422.4413994
"Nymphalis antiopa"	29670367.3898265
"Atlides halesus"	5015886.00361612
"Agraulis vanillae"	16143703.4833226
"Polygonia interrogationis"	6811887.41939922
"Vanessa annabella"	5366954.73905371
"Phoebis sennae"	14991201.8586262
"Antheraea polyphemus"	11655994.6811223
"Zerene cesonia"	9688788.08143171
"Abaeis nicippe"	7252155.24015783
"Junonia coenia"	9081101.18118173
"Limenitis weidemeyerii"	1943775.26737561
"Atrophaneura semperi"	292507.037904653
"Byasa crassipes"	804244.798098192
"Byasa impediens"	1199173.88831457
"Byasa laos"	3607.14477508637
"Losaria neptunus"	1464115.18721157
"Pachliopta atropos"	11413.62816618
"Pachliopta leytensis"	118814.373894717
"Parides gundlachianus"	28181.1831023151
"Trogonoptera trojana"	11193.6138190495
"Troides aeacus"	5330449.93931813
"Troides andromache"	92998.6215702519
"Troides plateni"	12750.992824508
"Erikssonia acraeina"	233623.261183767
"Agrotis crinigera"	9441.07136445875
"Agrotis fasciata"	6.07646345026729
"Agrotis kerri"	0.144675380294964
"Agrotis laysanensis"	3.52697262964844
"Agrotis photophila"	1547.20600881719
"Agrotis procellaris"	3.5269773053458
"Agrotis arenivolans"	12318.0376499427
"Agrotis aulacias"	2816.93539410768
"Agrotis baliopa"	2901.92112744387
"Agrotis bryani"	0.74638748594832
"Agrotis ceramophaea"	15303.0126975452
"Agrotis charmocrita"	16343.389124459
"Agrotis cremata"	3432.7904289499
"Agrotis dislocata"	16648.4950569894
"Agrotis epicremna"	164.754592847666
"Agrotis evanescens"	3.52697262964844
"Agrotis giffardi"	13865.243662175
"Agrotis helela"	751.605031182729
"Agrotis hephaestaea"	15978.1152465818
"Agrotis kuamauna"	162.201527459525
"Agrotis melanoneura"	13755.8066892813
"Agrotis mesotoxa"	13755.8476824239
"Agrotis microreas"	10432.4942263674
"Agrotis panoplias"	10432.4942263674
"Agrotis perigramma"	7103.08575236971
"Agrotis psammophaea"	15303.0126980991
"Agrotis tephrias"	3323.35345605683
"Agrotis xiphias"	13755.8066892819
"Graphium macleayanum"	469561.893377538
"Acleris obligatoria"	2483.31259745799
"Acleris praeterita"	1207.25064216093
"Anatatha basinigra"	717.957933790725
"Auzata nigrata"	98122.1953097681
"Ceroprepes dorsomaculata"	702.199399746337
"Gelastocera hallasana"	166.645194252834
"Gerontha namhaensis"	305.879770341981
"Kawabeia fuscofasciata"	60.8880853605416
"Kawabeia paraignavana"	6.62573050165585
"Naarda hallasana"	4.44400251418969
"Oruza kunsuki"	414.60183654136
"Oruza submirella"	9.43987884763891
"Promalactis auriella"	9.43987884763891
"Promalactis striola"	1323.56774198475
"Psychoides gosari"	27.5194725625118
"Sesamia pseudoturpis"	10.7908524932032
"Agrotis infusa"	941563.070825582
"Protogoniomorpha duprei"	67636.3035663666
"Pseudochazara amymone"	1741.2229389139
"Graphium meeki"	20573.0172533164
"Graphium mendana"	32954.0580012966
"Papilio toboroi"	13055.5827484111
"Papilio weymeri"	1878.49966523057
"Polyommatus guezelmavi"	560.215155167721
"Danaus plexippus"	13717187.2995587
"Bhutanitis mansfieldi"	16235.0115000852
"Byasa hedistus"	403723.656776271
"Erechthias grayi"	0.930265415324674
"Pieris segonzaci"	28984.9894750805
