"species"	"range.size.km2"
"Megophrys parva"	3400.94219237642
"Amolops ottorum"	905.455685113404
"Kaloula aureata"	1487.53292813555
"Ichthyophis glutinosus"	8162.62955094525
"Boophis arcanus"	1062.7204549784
"Cynops pyrrhogaster"	287453.985022889
"Alcalus rajae"	2237.91416229104
"Crossodactylodes bokermanni"	6437.66539942759
"Dendrophryniscus leucomystax"	44305.5075583616
"Liua shihi"	47210.6130569263
"Boophis anjanaharibeensis"	2805.88519665021
"Platymantis biak"	30.8850055298525
"Smilisca baudinii"	963201.421121251
"Mixophyes hihihorlo"	55.4073420662226
"Pristimantis duende"	31.1835912399912
"Phrynobatrachus chukuchuku"	148.568755050178
"Pristimantis cedros"	283.237995367672
"Incilius ibarrai"	8185.36489843203
"Megophrys takensis"	5587.88013729193
"Leptodactylus knudseni"	5858442.04792946
"Bufo cryptotympanicus"	12089.7437887828
"Phyllobates aurotaenia"	21407.5057978425
"Rhinophrynus dorsalis"	342090.365539982
"Bolitoglossa capitana"	118.543225301184
"Phyllodytes wuchereri"	69591.8445940641
"Caecilia antioquiaensis"	13.3510133588211
"Leptobrachella ardens"	258.028921293663
"Neurergus strauchii"	20397.4135401574
"Crinia remota"	715636.109522942
"Tylototriton lizhenchangi"	16.9016404091525
"Lithobates macroglossa"	9562.84745905551
"Raorchestes bobingeri"	1864.58522640897
"Gastrotheca aureomaculata"	1186.19418666105
"Batrachoseps gregarius"	20831.060990508
"Mantidactylus betsileanus"	87443.4255743322
"Oreophryne mertoni"	1614.04772071142
"Strabomantis cadenai"	10.4232231083521
"Raorchestes vellikkannan"	12.0887714756059
"Cornufer vertebralis"	30092.4261293845
"Chiropterotriton nubilus"	72.0000088808928
"Arthroleptides dutoiti"	834.990761834508
"Centrolene antioquiensis"	3991.74095712798
"Aquiloeurycea galeanae"	908.601021958479
"Xenopus victorianus"	1489014.31948392
"Crossodactylus grandis"	3968.0462474844
"Hylarana parkeriana"	1147.51510323913
"Minervarya keralensis"	9698.85933902482
"Cyclorana longipes"	872725.519701756
"Incilius aurarius"	243.947297324239
"Pristimantis pictus"	155631.181901202
"Microhyla orientalis"	481.75558264377
"Limnonectes modestus"	226867.262951941
"Pelophryne guentheri"	4533.16087655472
"Rhinella alata"	161642.494021664
"Discoglossus sardus"	33005.1607870422
"Uperoleia inundata"	394685.379216583
"Rhinella hoogmoedi"	176366.847726504
"Allobates masniger"	69338.8987902381
"Eleutherodactylus flavescens"	21765.5102810189
"Gastrotheca phalarosa"	9.72937618579348
"Craugastor phasma"	12.2351551794892
"Andrias sligoi"	58265.6705286774
"Hylambates verrucosus"	689308.757155112
"Scutiger sikimmensis"	117217.269089251
"Indirana leithii"	24723.708571992
"Limnodynastes salmini"	521308.277764816
"Aplastodiscus ibirapitanga"	45298.1279341842
"Gephyromantis leucocephalus"	10854.3765463773
"Trachycephalus lepidus"	1059.81965186584
"Andinobates altobueyensis"	89.6992429076954
"Pseudophilautus steineri"	578.189337054149
"Pristimantis pariagnomus"	53.256516177705
"Bokermannohyla ahenea"	1479.38061218115
"Litoria capitula"	3225.48256691576
"Rhaebo nasicus"	62523.2633349864
"Atelopus franciscus"	35332.2601338147
"Litoria tornieri"	547460.066509256
"Pseudacris streckeri"	519936.445114855
"Lissotriton kosswigi"	8428.86956581693
"Philautus erythrophthalmus"	296.089641814088
"Boana cambui"	0.646596204509555
"Dendrophryniscus davori"	29.4998950698792
"Geocrinia victoriana"	104489.334034682
"Bolitoglossa flavimembris"	2028.14584888522
"Ischnocnema spanios"	9659.70477673116
"Hynobius yangi"	341.248594100366
"Cryptobatrachus conditus"	33.3672036752607
"Paradactylodon persicus"	16010.8996817225
"Pristimantis anotis"	8.15712851701636
"Desmognathus quadramaculatus"	84422.6257061038
"Rana sauteri"	15700.253270598
"Leptodactylus insularum"	1051258.57210642
"Hyloxalus fuliginosus"	1407.72477034942
"Phyllobates bicolor"	2836.29741924336
"Theloderma laeve"	66346.9902695117
"Lynchius flavomaculatus"	7333.42295070011
"Dendropsophus anataliasiasi"	664550.165651534
"Oreophryne zimmeri"	19.6735738778118
